ID_PER,ap_reun_aut,ap_firma_pet,ap_resol_prob,ap_rec_part_pol,ap_protest,ap_toma_carr,ap_pinta,ap_busca_apoyo_osc,ap_acudir_medios,ap_presion_rs,ap_huelga
0906550.04.01,2,1,2,2,2,2,2,2,2,2,2
0906550.05.01,2,2,2,2,2,2,2,2,2,2,2
0906830.01.01,2,2,2,2,2,2,2,2,2,1,2
0906830.05.02,2,2,2,2,2,2,2,2,2,2,2
0907403.01.03,2,2,2,2,2,2,2,2,2,2,2
0907503.01.02,2,2,2,2,2,2,2,2,2,2,1
0907503.04.03,2,2,2,2,2,2,2,2,2,2,2
0907664.02.01,2,2,2,2,2,2,2,2,2,2,2
0907885.05.01,2,2,2,2,2,2,2,2,2,2,2
0908142.01.02,2,2,2,2,2,2,2,2,2,2,2
0908142.03.01,2,2,2,2,2,2,2,1,1,2,2
0908142.04.01,2,2,1,2,2,2,2,2,2,2,2
0908258.05.02,2,1,1,2,2,2,2,2,2,2,2
0908334.02.09,2,1,2,2,2,2,2,2,2,2,2
0908334.04.05,2,2,2,2,2,2,2,2,2,2,2
0908481.01.03,2,2,2,2,2,2,2,2,2,2,2
0908481.02.01,2,2,2,2,2,2,2,2,2,2,2
0908481.05.03,2,2,2,2,2,2,2,2,2,2,2
0908484.04.01,2,2,2,2,2,2,2,2,2,2,2
0908555.03.02,2,2,2,2,2,2,2,2,2,2,2
0908555.05.01,2,2,2,2,2,2,2,2,2,2,2
0908584.03.02,2,2,2,2,2,2,2,2,2,2,2
0908681.04.01,2,2,2,2,2,2,2,2,2,2,2
0908764.01.03,2,2,1,2,2,2,2,2,2,2,2
0908802.01.01,2,2,2,2,2,2,2,2,2,2,2
0908802.02.01,2,2,2,2,2,2,2,2,2,2,2
0908802.04.03,2,2,2,2,2,2,2,2,2,2,2
0908802.05.01,2,2,2,2,2,2,2,2,2,2,2
0908911.01.02,2,2,2,1,1,2,2,2,2,2,2
0908911.02.02,2,2,2,2,2,2,2,2,2,2,2
0908911.05.01,2,2,2,2,2,2,2,2,2,2,2
0909123.01.01,2,2,2,2,2,2,2,2,2,2,2
0909123.05.01,2,2,2,2,2,2,2,2,2,2,2
0909204.05.04,2,2,2,2,1,2,2,1,2,1,1
0909406.02.02,2,2,2,2,2,2,2,2,2,2,2
0909406.04.01,2,2,2,2,2,2,2,2,2,2,2
0909508.01.02,2,2,2,2,2,2,2,2,2,2,2
0909508.03.01,2,2,2,2,2,2,2,2,2,2,2
0909630.02.02,2,2,2,2,2,2,1,2,2,2,2
0909633.01.02,2,2,2,2,2,2,2,2,2,2,2
0909633.02.01,2,2,2,2,2,2,1,1,1,2,2
0909633.03.01,2,2,2,2,2,2,2,2,2,2,1
0909666.04.02,2,2,2,2,2,2,2,2,2,2,2
0910246.04.05,2,1,2,2,2,2,2,2,2,2,2
0910262.01.01,2,2,2,2,2,2,2,2,2,2,2
0910317.05.01,2,2,2,2,2,2,2,2,2,2,2
0910461.04.01,2,2,2,2,2,2,2,2,2,2,2
0910461.05.01,1,1,1,1,1,1,2,1,1,1,1
0910801.03.02,2,1,2,2,2,2,2,2,2,2,2
0910872.05.01,2,2,2,2,2,2,2,2,2,2,2
0910879.05.02,2,2,2,2,2,2,2,2,2,2,2
0910897.03.01,2,2,2,2,2,2,2,2,2,2,2
0910897.04.02,2,2,2,2,2,2,2,2,2,2,2
0910897.05.03,2,2,2,2,1,2,2,2,2,1,1
0911530.02.02,1,2,2,2,2,2,2,2,2,2,2
0911530.03.01,2,1,2,2,2,2,2,2,2,2,2
0911572.03.01,1,1,1,2,2,2,2,1,2,1,1
0911590.01.03,2,2,2,2,2,2,2,2,2,2,2
0911590.03.04,2,2,2,2,2,2,2,2,2,2,2
0911653.01.02,2,2,2,2,2,2,2,2,2,2,2
0911752.01.02,2,1,2,1,2,2,2,2,2,2,2
0912088.05.02,2,2,2,2,2,2,2,2,2,2,2
0912135.01.04,2,2,2,2,2,2,2,2,2,2,2
0912600.04.01,1,2,2,2,2,2,2,2,2,2,2
0912628.01.01,2,2,2,2,2,2,2,2,2,2,2
0912668.03.02,2,1,2,2,2,2,2,2,2,2,2
0912716.04.05,2,2,2,2,2,2,2,2,2,2,2
0912925.03.01,1,1,1,1,1,1,2,2,2,2,2
0913239.02.02,2,2,2,2,2,2,2,2,2,2,2
0913239.03.02,2,2,2,2,2,2,2,2,2,2,2
0913258.01.01,2,2,2,2,2,2,2,2,2,2,2
0913258.05.01,2,2,2,2,2,2,2,2,2,2,2
0913313.02.01,1,2,2,2,2,2,2,2,2,2,2
0913313.04.01,2,2,2,2,2,2,2,2,2,2,2
0913500.05.02,2,2,2,2,2,2,2,2,2,2,2
0913589.02.01,2,1,2,2,2,1,2,2,2,2,2
0913663.05.03,2,2,2,2,2,2,2,2,2,2,2
0913799.01.01,2,2,1,2,2,2,2,2,2,2,2
0913916.05.02,2,2,2,2,2,2,2,2,2,2,2
0913934.04.02,2,2,2,2,2,2,2,2,2,2,2
0914392.03.05,2,1,2,2,2,2,2,2,2,1,2
0914444.01.03,2,2,2,2,2,2,2,2,2,2,2
0914573.01.02,2,1,1,2,2,2,2,2,1,1,2
0914573.04.01,1,1,1,2,2,2,2,2,2,2,2
0914581.05.03,2,2,2,2,2,2,2,2,2,2,2
0914727.02.01,2,2,2,2,2,2,2,2,2,2,2
0914746.05.03,2,2,2,2,2,2,2,2,2,2,2
0915388.01.02,1,1,1,2,1,1,2,1,2,2,1
0915388.04.02,2,1,2,2,1,1,2,2,2,2,1
0915472.01.01,2,1,2,2,2,2,2,2,2,2,2
0915472.02.01,2,2,2,2,2,2,2,2,2,2,2
0915557.02.02,2,2,2,2,2,2,2,2,2,2,2
0915599.02.04,2,2,2,2,2,2,2,2,2,2,2
0915636.02.01,1,1,1,2,2,2,2,2,2,2,1
0915636.05.02,1,1,1,2,1,2,2,2,2,2,2
0915679.02.01,2,2,2,2,1,1,2,2,2,2,1
0915679.04.02,1,1,2,2,1,2,2,2,2,2,2
0915679.05.01,2,2,1,2,2,2,2,2,2,2,2
0915735.02.01,1,1,1,2,2,2,2,2,2,2,2
0915797.02.05,2,2,2,2,2,2,2,2,2,2,2
0915956.02.03,1,1,2,2,1,1,2,1,2,1,1
0916001.02.03,2,2,2,2,2,2,2,2,2,2,2
0916001.04.04,2,2,2,2,2,2,2,2,2,2,2
0916383.02.01,2,1,2,2,1,1,2,2,2,1,2
0916383.03.01,2,2,2,2,2,2,2,2,2,2,2
0916680.02.01,2,2,2,2,2,2,2,2,2,2,2
0916726.01.02,2,2,1,2,2,2,2,2,2,2,2
0916726.05.02,2,2,2,2,2,2,2,2,2,2,2
0917007.02.01,2,1,2,2,2,2,2,2,2,2,2
0917007.05.02,2,2,2,2,2,2,2,2,2,2,2
0917080.04.01,2,2,2,2,2,2,2,2,2,2,2
0917837.02.03,2,2,2,2,2,2,2,2,2,2,2
0917874.02.02,1,1,1,1,2,2,2,2,2,2,2
0917935.02.01,2,2,2,2,2,2,2,2,2,2,2
0917935.03.04,2,2,2,2,2,2,2,2,2,2,2
0917935.04.01,2,2,2,2,2,2,2,2,2,2,2
0917935.05.01,1,1,2,2,2,2,2,2,2,1,2
0918036.04.03,2,2,2,2,2,2,2,2,2,2,2
0918036.05.01,2,2,2,2,2,2,2,2,2,2,2
0918211.05.02,2,1,2,2,2,2,2,2,2,1,2
0918218.04.02,2,2,2,2,1,2,2,2,2,2,2
0918292.02.01,2,2,2,2,2,2,2,2,2,2,2
0918292.03.02,1,1,1,2,1,1,2,2,1,2,1
0918484.04.02,2,2,2,2,2,2,2,2,2,2,2
0918942.03.03,2,2,2,2,2,2,2,2,2,2,2
0918942.05.01,2,2,1,2,1,1,2,2,2,2,2
0918960.01.02,1,1,1,2,1,1,2,1,2,1,2
0918960.05.05,2,2,2,2,2,2,2,2,2,2,2
0919037.02.01,1,2,1,2,2,2,2,2,2,2,2
0919037.05.01,2,2,1,2,1,2,2,1,1,1,2
0919044.02.02,2,2,2,2,2,2,2,2,2,2,2
0919086.03.01,2,1,1,2,2,2,2,2,2,2,2
0919086.04.01,2,2,2,2,2,2,2,2,2,2,2
0919135.05.01,2,2,2,2,2,2,2,2,2,2,2
0919392.02.02,2,2,2,2,2,2,2,2,2,2,2
0919666.01.01,2,2,2,2,2,2,2,2,2,2,2
0919666.02.01,1,1,2,2,2,2,2,2,2,2,2
0919764.05.01,1,2,2,2,2,2,2,2,2,2,2
0919859.05.02,2,2,2,2,2,2,2,2,2,2,2
0919983.01.02,2,1,2,2,2,2,2,2,2,2,2
0920025.05.01,1,1,1,1,2,2,2,2,2,2,2
0920199.02.02,2,2,2,2,2,2,2,2,2,2,2
0920199.04.01,2,2,2,2,2,2,2,2,2,2,2
0920199.05.01,2,2,2,2,2,2,2,2,2,2,2
0920230.01.03,2,2,2,2,2,2,2,2,2,2,2
0920230.04.01,2,2,2,2,2,2,2,2,2,2,2
0920709.03.02,2,2,2,2,2,2,2,2,2,2,2
0920709.05.02,2,2,2,2,2,2,2,2,2,2,2
0921083.03.04,2,2,2,2,2,2,2,2,2,2,2
0921331.04.01,1,2,2,1,1,2,2,2,2,2,2
0921387.02.01,2,2,2,2,2,2,2,2,2,2,2
0921555.05.01,2,2,2,2,2,2,2,2,2,2,2
0922008.01.01,2,1,2,2,1,1,2,1,2,2,1
0922037.02.01,2,2,2,2,2,2,2,2,2,2,2
0922037.04.01,2,2,2,2,2,2,2,2,2,2,2
0922051.01.03,2,2,2,2,2,2,2,2,2,2,2
0922051.04.04,1,2,2,2,2,2,2,2,2,2,2
0922236.02.01,2,2,2,2,2,2,2,2,2,2,2
0922236.03.01,2,2,2,2,2,2,2,2,2,1,2
0922236.05.01,1,1,1,1,1,1,1,1,1,2,1
0960001.07.01,2,2,2,2,2,2,2,2,2,2,2
0960001.08.01,2,2,2,2,2,2,2,2,2,2,2
0960001.14.01,2,2,2,2,2,2,2,2,2,2,2
0960001.15.02,2,2,2,2,2,2,2,2,2,2,2
0960001.20.01,2,2,1,2,2,2,2,2,2,2,2
0960022.07.03,2,1,2,2,2,2,2,2,2,2,2
0960022.19.02,2,2,1,2,2,2,2,2,2,2,2
0960038.01.02,2,2,2,2,2,2,2,2,2,2,2
0960038.07.01,2,1,2,2,2,2,2,2,2,2,2
0960038.11.01,2,1,1,2,2,2,2,2,2,2,2
0960050.06.02,1,1,1,1,1,2,2,1,2,2,2
0960050.14.03,2,2,2,2,2,2,2,2,2,2,2
0960050.15.01,2,2,1,2,2,2,2,2,2,2,2
0960050.19.01,2,1,1,2,2,2,2,2,2,2,2
0960053.02.01,2,2,2,2,2,2,2,2,2,2,2
0960053.04.01,2,2,2,2,2,2,2,2,2,2,2
0960053.09.01,2,1,1,2,2,2,2,2,2,2,2
0960053.10.03,2,2,2,2,2,2,2,2,2,2,2
0960053.11.01,2,2,1,2,2,2,2,2,2,2,2
0960053.12.01,2,2,2,2,2,2,2,2,2,2,2
0960053.20.03,1,1,1,2,2,2,2,2,2,1,2
1000006.03.01,1,2,2,1,2,2,2,2,1,2,2
1000006.04.02,2,1,1,2,2,2,2,2,2,2,2
1000006.05.01,2,2,2,2,2,2,2,2,2,2,2
1000065.02.01,2,2,2,2,2,2,2,2,2,2,2
1000065.05.02,2,2,2,2,2,2,2,2,2,2,2
1000071.05.02,2,2,2,2,2,2,2,2,2,2,2
1000130.01.02,2,2,2,2,2,2,2,2,2,2,2
1000130.05.01,1,2,1,2,2,2,2,2,2,2,2
1000247.04.01,2,2,2,2,2,2,2,2,2,2,2
1000249.05.01,2,1,2,2,2,2,2,2,2,2,1
1000299.05.03,2,2,2,2,2,2,2,2,2,2,2
1000300.05.01,1,1,1,2,2,2,2,2,2,2,2
1000368.05.01,1,1,1,1,1,2,2,1,2,2,1
1000449.02.01,1,1,1,2,2,2,2,2,2,2,2
1000473.02.03,2,2,2,2,2,2,2,2,2,2,2
1000486.01.01,2,2,2,1,2,2,2,2,1,2,2
1000486.04.01,2,2,2,2,2,2,2,2,2,2,2
1000491.01.03,2,2,2,2,2,2,2,2,2,2,2
1000491.03.01,2,2,1,1,1,1,2,2,2,2,2
1000546.04.03,1,1,2,2,2,2,2,2,1,2,2
1000547.03.02,2,2,2,2,2,2,2,2,2,2,2
1000669.04.01,2,2,2,2,2,2,2,1,2,2,2
1000680.01.01,2,2,2,2,2,2,2,2,2,2,2
1000680.02.03,2,2,2,2,2,2,2,2,2,2,2
1000719.01.02,1,1,1,1,1,2,2,1,2,1,1
1000846.04.03,2,2,2,2,2,2,2,2,2,2,2
1000846.05.01,1,1,1,2,2,2,2,2,2,1,2
1000894.01.01,2,2,2,2,2,2,2,2,2,2,2
1000894.03.04,2,1,2,2,2,2,2,2,1,2,2
1000923.02.01,2,2,2,2,2,2,2,2,2,2,2
1001039.02.01,2,2,2,2,2,2,2,2,2,2,2
1001039.05.01,2,2,2,2,2,2,2,2,2,2,2
1001047.01.02,2,1,2,1,1,2,2,1,2,2,2
1001047.02.01,2,2,2,1,2,2,2,2,2,2,2
1001047.03.01,2,2,2,2,2,2,2,2,2,2,2
1001065.02.03,2,2,2,2,2,2,2,2,2,2,2
1001127.01.01,2,2,2,2,2,2,2,2,2,2,2
1001154.01.04,2,2,1,2,2,2,2,2,2,1,2
1001154.04.01,2,2,2,2,2,2,2,2,2,2,2
1001200.01.02,2,2,2,1,2,2,2,2,2,2,2
1001362.05.01,2,2,2,1,2,2,2,2,2,2,2
1001562.02.04,2,1,2,1,2,2,2,1,2,2,2
1001562.04.01,2,2,2,2,2,2,2,2,2,2,2
1001648.04.02,1,2,1,2,2,2,2,2,2,2,2
1001677.01.01,2,1,2,2,2,2,2,2,2,2,2
1001677.04.02,2,1,2,2,2,2,2,2,2,1,2
1001705.05.01,2,2,2,2,2,2,2,2,2,2,2
1001738.01.02,1,2,1,2,2,2,2,2,2,2,2
1001738.02.02,2,2,2,2,2,2,2,2,2,2,2
1001740.01.01,2,2,2,2,2,2,2,2,2,2,2
1001768.03.01,2,2,2,2,2,2,2,2,2,2,2
1001852.02.02,2,1,1,1,1,1,1,2,1,2,1
1001852.04.03,2,1,2,2,2,2,2,2,2,2,2
1001960.05.02,2,2,2,2,2,2,2,2,2,2,2
1002025.02.01,2,2,2,2,2,2,2,2,2,2,2
1002286.02.04,2,2,2,2,2,2,2,2,2,2,2
1002286.04.02,1,2,2,1,1,1,2,2,1,2,1
1002291.03.02,2,2,2,2,2,2,2,2,2,2,2
1002291.05.01,2,2,2,2,2,2,2,2,2,2,1
1002418.03.01,2,1,1,1,1,2,2,2,2,2,2
1002437.01.01,2,2,1,2,2,2,2,2,2,2,2
1002437.04.01,1,1,2,1,2,2,2,1,1,2,2
1002437.05.02,2,1,1,2,2,2,2,2,2,2,2
1002502.02.02,2,2,2,1,2,2,2,2,2,1,2
1002548.03.01,2,1,2,2,2,2,2,2,1,2,2
1002711.02.02,2,2,2,2,2,2,2,2,2,2,2
1002711.06.01,2,2,2,2,2,2,2,2,2,2,2
1002711.12.02,1,2,2,2,2,2,2,1,2,2,2
1002711.18.02,2,1,2,2,2,2,2,1,2,2,2
1002922.04.01,2,2,1,1,2,2,2,2,2,2,2
1002922.08.04,1,1,2,1,1,2,2,2,2,2,2
1003110.08.01,2,2,2,2,2,2,2,2,2,2,2
1003110.18.02,2,2,2,2,2,2,2,2,2,2,2
1003110.19.01,2,1,2,2,2,2,2,2,2,2,2
1003479.01.02,2,2,2,2,2,2,2,2,2,2,2
1003479.03.01,2,2,2,2,2,2,2,2,2,2,2
1003479.04.01,2,2,2,2,1,2,2,2,2,2,2
1003479.12.02,2,2,2,2,2,2,2,2,2,2,2
1003479.13.03,2,2,2,2,2,2,2,2,2,2,2
1003479.18.01,2,1,1,2,2,2,2,2,1,2,2
1060213.08.02,2,2,2,2,1,2,2,2,2,2,1
1060213.11.01,2,2,2,2,2,2,2,2,2,2,2
1060213.14.02,1,1,2,1,2,2,2,2,2,2,2
1060241.14.01,1,1,1,1,2,2,2,2,2,2,2
1060241.15.01,2,2,2,2,2,2,2,2,2,2,2
1060241.19.01,2,2,2,2,2,2,2,2,2,2,2
1060313.08.03,1,1,2,1,2,2,2,2,2,2,2
1060393.08.02,2,2,1,2,2,2,2,2,2,2,2
1060515.05.04,1,1,1,1,1,2,2,2,2,2,2
1060515.09.02,2,1,1,1,2,2,2,2,2,2,2
1060535.01.04,2,2,2,2,2,2,2,2,2,2,2
1060535.04.02,2,2,1,2,2,2,2,2,2,2,2
1060535.14.03,2,2,2,2,2,2,2,2,2,2,2
1060535.16.02,1,2,1,2,2,2,2,2,2,2,2
1060594.15.02,2,2,2,2,1,2,2,2,2,2,2
1060594.17.01,2,2,2,2,2,2,2,2,2,2,1
1100118.01.02,2,2,2,2,2,2,2,2,2,2,2
1100118.02.02,2,2,2,2,2,2,2,2,2,2,2
1100118.05.01,2,2,2,2,2,2,2,2,2,2,2
1100275.02.01,2,2,2,2,2,2,2,2,2,2,2
1100275.05.01,2,2,1,2,2,2,2,2,2,2,2
1100531.01.02,2,2,2,2,2,2,2,2,2,2,2
1100531.02.02,1,1,1,1,2,2,2,2,2,2,2
1100543.01.03,2,2,2,2,2,2,2,2,2,2,2
1100574.03.01,1,2,2,2,2,2,2,2,2,2,2
1100629.02.01,1,1,1,1,1,2,2,1,1,1,2
1100662.01.01,2,2,2,2,2,2,2,2,2,2,2
1100662.03.02,2,2,2,2,2,2,2,2,2,2,2
1100662.04.02,2,2,2,2,2,2,2,2,2,2,2
1100954.02.01,2,2,2,2,2,2,2,2,2,2,2
1101139.04.02,2,1,2,2,2,2,2,2,2,2,2
1101418.02.01,2,2,2,2,2,2,2,2,2,2,2
1101418.03.01,2,2,2,2,2,2,2,2,2,2,2
1101482.03.01,2,2,2,2,2,2,2,2,2,2,2
1101502.01.03,1,1,1,2,2,2,2,2,2,1,2
1101502.02.02,2,1,2,2,2,2,2,2,2,2,2
1101502.03.02,2,2,2,2,2,2,2,2,2,2,2
1101502.04.01,2,2,2,2,2,2,2,2,2,2,2
1101579.01.02,2,2,2,9,9,9,9,9,9,9,9
1101655.01.02,2,2,1,1,2,2,2,2,2,1,2
1101655.04.02,2,2,2,2,2,2,2,2,2,2,2
1101655.05.02,2,2,2,2,2,2,2,2,2,2,2
1101722.02.01,2,2,2,2,2,2,2,2,2,2,2
1102254.01.02,2,1,2,2,2,2,2,2,2,2,2
1102254.05.01,2,2,2,2,2,2,2,2,2,2,2
1102286.02.02,2,2,2,2,2,2,2,2,2,2,2
1102423.01.02,2,2,2,2,2,2,2,2,2,2,2
1102490.01.03,2,2,2,2,2,2,2,2,2,2,2
1102512.04.01,2,2,1,2,1,2,2,2,2,2,2
1102573.03.03,2,2,1,2,2,2,2,2,2,2,2
1102573.04.01,2,2,2,1,2,2,2,2,2,2,2
1102755.01.02,2,2,2,2,2,2,2,2,2,2,2
1102755.05.01,2,2,2,2,2,2,2,2,2,2,2
1102834.03.02,2,2,2,2,2,2,2,2,2,2,2
1102834.05.01,2,2,2,2,2,2,2,2,2,2,2
1102883.03.02,2,2,2,2,2,2,2,2,2,2,2
1102883.04.05,2,2,2,2,2,2,2,2,2,2,2
1102883.05.01,2,1,2,2,2,2,2,2,2,1,2
1102915.01.02,2,2,2,2,2,2,2,2,2,2,2
1103223.01.02,1,1,2,2,2,2,2,2,2,2,2
1103223.04.01,2,2,2,2,2,2,2,2,2,2,2
1103336.01.02,2,1,1,2,2,2,2,2,2,2,2
1103336.04.03,2,2,2,2,2,2,2,2,2,2,2
1103336.05.05,2,2,2,2,2,2,2,2,2,2,2
1103372.03.03,2,2,2,2,2,2,2,2,2,1,2
1103420.04.06,2,2,2,2,2,2,2,2,2,2,2
1103695.01.05,2,2,2,1,2,2,2,2,2,2,2
1103695.04.01,2,2,2,2,2,2,2,2,2,2,2
1103695.05.01,1,2,2,2,2,2,2,2,2,2,2
1104033.03.03,2,2,2,2,2,2,2,2,2,2,2
1104463.01.01,2,2,2,2,2,2,2,2,2,2,2
1104560.05.01,2,2,2,2,2,2,2,2,2,2,2
1104936.01.02,2,2,2,2,2,2,2,2,2,2,2
1104936.02.04,2,2,2,2,2,2,2,2,2,2,2
1105333.02.01,2,2,2,2,2,2,2,2,2,2,2
1105365.05.01,1,1,1,2,2,2,2,2,2,1,2
1105366.01.04,2,2,2,2,2,2,2,2,2,2,2
1105366.05.02,2,2,2,2,2,2,2,2,2,2,2
1105420.01.02,1,1,1,2,2,2,2,2,1,1,2
1105425.01.02,2,2,2,2,2,2,2,2,2,2,2
1105425.03.01,1,1,2,2,2,2,2,2,2,2,2
1105425.04.01,1,1,1,1,2,2,2,1,2,1,2
1105425.05.02,2,2,1,2,2,2,2,2,2,2,2
1105509.04.04,2,2,1,2,2,2,2,2,2,2,2
1105509.05.02,2,2,2,2,2,2,2,2,2,2,2
1105509.07.02,2,1,2,2,2,2,2,2,2,2,2
1105509.10.02,2,1,2,2,2,2,2,2,2,1,2
1105509.12.02,2,2,2,2,2,2,2,2,2,2,2
1105509.17.02,2,2,2,2,2,2,2,2,2,2,2
1105719.03.01,2,2,2,2,2,2,2,2,2,2,2
1105719.05.03,2,2,2,2,2,2,2,2,2,2,2
1105719.07.01,1,1,2,2,2,1,2,2,2,2,2
1105719.09.02,2,2,1,2,2,2,2,2,2,2,2
1105719.16.05,2,2,2,2,2,2,2,2,2,2,2
1105719.17.01,1,1,1,1,1,2,2,1,2,2,2
1105719.20.01,2,1,1,2,2,2,2,2,2,2,2
1105732.02.01,2,2,2,2,2,2,2,2,2,2,2
1105732.05.03,2,1,2,2,2,2,2,2,2,2,2
1105732.08.02,1,1,1,2,2,2,2,2,2,2,2
1105732.13.01,2,2,2,2,2,2,2,2,2,2,2
1105732.18.01,2,1,2,2,2,2,2,2,2,2,2
1105732.20.01,1,1,2,1,2,2,2,1,2,2,2
1106247.03.02,2,1,2,2,2,2,2,2,2,2,2
1106247.04.05,2,2,2,2,2,2,2,2,2,2,2
1106380.02.03,2,2,2,2,2,2,2,2,2,2,2
1106648.05.01,2,2,1,2,2,2,2,2,2,2,2
1106794.05.02,2,2,2,2,2,2,2,2,2,2,2
1106794.06.01,1,1,1,2,2,2,2,1,1,1,2
1106794.16.01,2,2,2,2,2,2,2,2,2,2,2
1106794.19.01,2,2,2,2,2,2,2,2,2,2,2
1106895.03.01,2,2,2,2,2,2,2,2,2,2,2
1106896.02.05,2,2,2,2,2,2,2,2,2,2,2
1106896.04.01,2,2,1,1,2,2,2,2,2,2,2
1106911.01.01,1,1,2,2,2,2,2,2,1,1,2
1106911.02.01,2,1,2,1,1,2,2,2,2,2,2
1106911.05.02,2,2,2,2,2,2,2,2,2,2,2
1107105.01.02,2,2,2,2,2,2,2,2,2,2,2
1107105.11.02,1,1,1,1,2,2,2,2,2,1,2
1107105.14.02,2,1,2,2,2,2,2,2,2,2,2
1107105.17.01,2,2,2,2,2,2,2,2,2,2,2
1107105.20.01,2,2,2,2,2,2,2,2,2,2,2
1107605.04.01,2,2,2,2,2,2,2,2,2,2,2
1107605.05.02,2,2,2,2,2,2,2,2,2,2,2
1107605.08.02,2,1,2,2,2,2,2,2,2,2,2
1107605.14.02,2,2,2,2,2,2,2,2,2,2,2
1108630.04.02,2,2,2,2,2,2,2,2,2,2,2
1108630.06.01,1,1,1,2,2,2,2,2,2,2,2
1108630.15.03,2,2,2,2,2,2,2,2,2,2,2
1108740.12.01,2,2,2,2,2,2,2,2,2,2,2
1108886.01.03,2,2,2,2,2,2,2,2,2,2,2
1108886.02.01,2,2,2,2,2,2,2,2,2,2,2
1108886.14.02,2,2,2,2,2,2,2,2,2,2,2
1108886.15.01,2,2,2,2,2,2,2,2,2,2,2
1108886.16.01,2,2,2,2,2,2,2,2,1,2,2
1160022.05.01,2,2,2,2,2,2,2,2,2,2,2
1160022.06.04,2,2,2,2,2,2,2,2,2,2,2
1160022.09.01,2,2,1,2,1,2,2,2,2,2,2
1160022.10.02,2,2,2,2,2,2,2,2,2,2,2
1160022.18.01,1,1,1,2,2,2,2,2,2,2,2
1160022.20.01,2,2,2,2,2,2,2,2,2,2,2
1160127.18.02,2,1,2,2,2,2,2,2,2,2,2
1160208.07.04,2,2,2,2,2,2,2,2,2,2,2
1160208.12.01,1,1,1,1,2,2,2,2,2,2,2
1160208.14.08,2,2,2,2,2,2,2,2,2,2,2
1160237.05.01,2,1,1,2,2,2,2,2,2,2,2
1160237.08.01,2,2,2,2,2,2,2,2,2,2,2
1160237.16.02,2,1,2,2,2,2,2,2,2,2,2
1160416.03.02,1,2,2,1,2,2,2,2,2,2,2
1160416.05.01,1,2,2,2,2,2,2,2,2,2,2
1160762.01.03,2,2,1,2,2,2,2,2,2,2,2
1160762.09.01,2,1,1,2,2,2,1,2,2,2,2
1160762.10.02,2,2,2,2,2,2,2,2,2,2,2
1160762.13.03,2,2,2,2,2,2,2,2,2,2,2
1160762.16.02,2,2,2,2,2,2,2,2,2,2,2
1160762.17.01,2,2,2,2,2,2,2,2,2,2,2
1160863.03.02,2,2,2,2,2,2,2,1,2,2,2
1160863.09.02,2,2,1,2,1,2,2,2,2,2,2
1160863.15.02,2,2,2,2,2,2,2,2,2,2,2
1160863.17.01,1,2,2,2,2,2,2,2,2,2,2
1160863.18.04,2,1,1,1,1,2,2,2,2,2,1
1161183.01.02,2,1,1,2,2,2,2,2,2,2,2
1161183.07.01,2,1,2,2,2,2,2,2,2,2,2
1161183.08.02,2,2,2,2,2,2,2,2,2,2,2
1161183.09.01,2,2,1,2,2,2,2,2,2,2,2
1161183.12.01,2,2,2,2,2,2,2,2,2,2,2
1161202.03.01,2,2,2,2,2,2,2,2,2,2,2
1161202.05.01,2,2,1,2,2,2,2,2,2,2,2
1161202.06.03,2,2,2,2,2,2,2,2,2,2,1
1161202.11.02,2,2,1,2,2,9,2,2,2,2,2
1161202.12.02,2,2,2,2,2,2,2,2,2,2,2
1161202.14.01,2,2,2,2,2,2,2,2,2,2,2
1161267.05.01,1,1,2,2,2,2,2,2,1,2,2
1161267.11.01,1,1,1,1,2,2,2,2,2,2,2
1161267.16.02,2,2,1,2,2,2,2,2,2,2,2
1161267.17.01,2,2,1,2,2,2,2,2,2,2,2
1161267.18.01,1,2,1,1,2,2,2,2,2,2,2
1161538.03.01,1,2,1,1,1,2,2,2,2,2,2
1161538.06.02,2,2,2,2,2,2,2,2,2,2,2
1161538.07.01,2,1,2,2,2,2,2,2,2,2,2
1161538.08.01,1,1,2,2,1,2,2,2,2,2,2
1161538.16.02,2,2,2,2,2,2,2,2,2,2,2
1161538.19.02,2,9,1,2,2,2,2,2,2,2,2
1200013.03.03,2,2,2,2,2,2,2,2,2,2,2
1200079.04.03,2,2,2,2,2,2,2,2,2,2,2
1200141.04.01,2,2,2,2,2,2,2,2,2,2,2
1200252.02.02,2,2,1,2,2,2,1,2,2,2,2
1200252.04.04,2,2,2,2,1,1,1,2,2,2,1
1200254.01.02,1,1,1,1,1,2,2,1,2,2,2
1200254.02.02,2,2,2,2,2,2,2,2,2,2,2
1200254.03.01,2,1,2,2,2,2,2,2,2,2,2
1200295.01.01,2,2,2,2,2,2,2,2,2,2,2
1200529.01.02,2,1,1,2,2,2,2,2,2,2,2
1200699.04.01,2,2,2,2,2,2,2,2,2,2,2
1200788.03.03,2,2,2,2,2,2,2,2,2,2,2
1200788.05.01,2,1,1,2,2,2,2,2,2,2,2
1200879.01.01,2,2,2,2,2,2,2,2,2,2,2
1200879.02.02,2,2,2,2,2,2,2,2,2,2,2
1200879.03.02,1,1,1,2,2,2,2,2,2,2,2
1201041.01.02,2,2,2,2,2,2,2,2,2,2,2
1201069.01.02,2,2,2,2,2,2,2,2,2,2,2
1201079.03.01,2,2,2,2,2,2,2,2,2,2,2
1201117.01.01,1,1,1,2,2,2,2,2,1,2,2
