FOLIO,FAC_ELE,EST_DIS,UPM_DIS,PB1_01,PB1_02,PB2_1,PB2_2,PC3_1,PC3_2,PC3_3,PC3_4,PC3_5,PC3_6,PC3_7,PC3_8,PG1_2,PG1_3,PG1_4,PG1_5,PG1_6,PG1_7,PG1_8,PG2,PG3_1,PG3_2,PG3_3,PG3_4
27676,840,414,0004311,5,7,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,7,0,0,0,0
27677,1208,414,0004311,7,8,1,0,1,1,2,4,4,5,3,3,0,0,0,0,1,0,0,7,1,0,0,0
27678,906,414,0004311,8,8,1,1,2,3,2,3,4,3,3,2,0,0,0,0,0,0,0,7,1,1,1,1
27679,560,414,0004311,3,5,1,0,1,1,1,1,1,4,1,1,0,0,0,0,0,0,0,7,0,0,1,0
27680,560,414,0004311,7,10,1,1,2,1,3,1,4,5,3,4,0,0,0,0,0,1,0,7,1,0,0,0
27681,1016,414,0004312,7,7,1,0,3,4,1,1,1,2,2,2,0,0,0,0,0,0,0,7,0,0,0,0
27682,1355,414,0004312,0,5,0,0,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,3,0,0,0,0
27683,1693,414,0004312,6,8,1,1,3,2,1,1,1,2,1,2,0,0,0,0,0,0,0,7,1,0,0,0
27684,676,415,0004313,7,7,1,1,1,1,4,1,4,2,2,2,0,0,0,0,0,0,0,7,1,0,0,0
27685,940,415,0004313,5,6,0,0,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,7,0,0,0,0
27686,676,415,0004313,3,7,1,1,1,1,1,1,1,3,2,1,0,0,0,0,0,0,0,7,0,0,0,0
27687,1254,415,0004313,6,7,1,0,1,1,1,1,1,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0
27688,1013,415,0004313,2,5,1,0,2,2,2,3,2,5,4,4,0,0,0,0,0,0,0,7,0,0,1,0
27689,760,414,0004314,8,8,1,1,1,1,1,1,2,4,4,4,0,0,0,0,0,0,0,7,0,0,0,0
27690,760,414,0004314,7,8,1,1,3,3,3,1,2,4,1,2,1,1,1,1,0,0,0,7,1,1,1,1
27691,820,414,0004314,7,8,1,1,3,3,4,2,2,3,1,1,0,0,0,0,0,0,0,7,0,0,0,0
27692,760,414,0004314,5,9,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5,1,0,0,1
27693,760,414,0004314,5,4,1,1,1,1,1,1,1,2,1,2,0,0,0,0,0,0,0,5,0,0,0,0
27694,378,414,0004315,2,4,0,1,1,5,1,2,1,4,1,1,0,0,0,0,1,0,0,7,0,0,0,0
27695,1889,414,0004315,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,2,0,0,1,0
27696,2453,414,0004315,8,9,1,1,2,2,4,4,1,5,2,3,0,0,0,0,1,0,0,6,1,0,0,1
27697,701,414,0004315,5,10,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7,1,0,0,0
27698,378,414,0004315,0,5,1,0,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,7,0,0,0,0
27699,323,414,0004316,0,7,1,1,2,2,1,1,2,3,1,1,0,0,0,0,0,0,0,7,0,0,0,0
27700,600,414,0004316,6,9,0,1,1,1,1,1,4,3,1,1,0,0,0,0,0,0,0,2,0,0,0,0
27701,647,414,0004316,5,9,0,1,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1
27702,600,414,0004316,5,10,1,1,2,1,1,1,3,5,5,3,0,0,0,0,1,0,0,2,0,0,0,0
27703,669,415,0004317,8,10,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7,0,0,0,0
27704,414,415,0004317,6,8,1,0,2,1,1,1,1,3,1,1,0,0,0,0,0,0,0,7,0,0,0,0
27705,446,415,0004317,0,5,1,1,1,1,3,3,3,4,1,2,0,0,0,0,0,0,0,2,1,0,1,1
27706,446,415,0004317,5,3,1,1,3,1,1,1,1,3,2,2,0,0,0,0,0,1,0,7,0,0,0,0
27707,676,414,0004318,10,10,1,1,4,4,1,1,3,4,1,3,0,0,0,0,0,0,0,7,0,0,0,0
27708,676,414,0004318,3,5,1,1,1,1,1,4,1,3,1,3,0,0,0,0,0,1,0,4,0,0,0,0
27709,627,414,0004318,7,8,0,0,1,1,1,1,2,4,1,1,0,0,0,0,0,0,0,7,1,0,0,0
27710,627,414,0004318,7,7,1,1,3,1,1,3,1,4,1,1,1,0,0,0,0,0,0,7,0,0,0,0
27711,667,414,0004319,7,9,1,1,1,1,1,1,1,3,1,2,0,0,0,0,0,0,0,7,0,0,0,0
27712,667,414,0004319,8,10,1,1,1,1,2,4,4,5,4,5,0,0,0,0,0,0,0,1,0,0,1,0
27713,719,414,0004319,8,8,1,1,3,1,1,3,1,2,1,3,0,0,0,0,0,0,0,4,0,0,0,0
27714,667,414,0004319,0,1,1,0,1,1,1,1,1,1,2,1,0,0,0,0,0,0,0,1,1,0,1,1
27715,649,414,0004320,5,10,1,1,1,1,1,1,1,3,3,1,0,0,0,0,0,0,0,7,1,0,0,1
27716,1623,414,0004320,5,10,1,1,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,7,0,0,0,0
27717,649,414,0004320,5,5,0,1,2,2,1,3,1,5,5,1,0,0,0,0,0,0,0,7,1,0,0,0
27718,1299,414,0004320,0,5,1,0,1,1,1,2,3,5,1,1,0,0,0,0,0,0,0,7,1,1,0,0
27719,700,414,0004320,8,9,1,1,2,2,3,3,2,3,3,2,0,0,0,0,0,0,0,6,1,0,0,0
27720,370,414,0004321,0,10,1,1,1,1,1,1,1,5,1,5,0,0,0,0,0,0,0,2,0,0,0,0
27721,370,414,0004321,0,5,1,0,1,1,1,1,3,4,1,2,0,0,0,0,0,0,0,3,1,1,0,0
27722,185,414,0004321,2,8,0,1,3,1,3,1,1,2,1,1,0,0,0,0,0,0,0,7,1,0,1,0
27723,555,414,0004321,5,2,1,1,1,2,4,2,3,4,4,4,0,0,0,0,0,0,0,2,1,0,0,0
27724,370,414,0004321,5,6,0,1,1,2,1,2,1,5,5,4,0,0,0,0,0,0,0,2,1,0,0,0
27725,1221,414,0004322,7,8,1,0,1,1,2,2,2,3,1,2,0,0,0,0,0,0,0,7,0,0,0,1
27726,611,414,0004322,7,9,1,1,1,1,3,1,2,3,3,3,0,0,0,0,0,1,0,7,1,0,0,0
27727,1699,414,0004322,1,6,1,1,2,1,2,1,3,4,2,2,0,0,0,0,0,0,0,3,1,0,0,1
27728,850,414,0004322,0,0,1,0,1,1,1,3,1,3,3,1,0,0,0,0,0,0,0,4,0,0,0,0
27729,1219,414,0004323,5,9,1,0,1,1,1,1,1,2,1,1,0,0,0,0,1,0,0,7,0,0,0,0
27730,1885,414,0004323,8,9,1,1,1,1,3,2,3,2,2,2,0,0,0,0,0,0,0,7,1,0,0,1
27731,1508,414,0004323,2,9,1,1,1,1,1,1,1,5,1,3,0,0,0,0,0,0,0,7,0,0,0,0
27732,754,414,0004323,5,8,1,1,1,1,1,1,2,4,1,1,0,0,0,0,0,0,0,4,1,0,0,0
27733,754,414,0004323,5,5,1,1,2,1,1,1,2,4,3,3,0,0,0,0,0,1,0,7,1,0,0,0
27734,1143,414,0004324,3,8,1,1,1,3,4,3,1,5,2,2,0,0,0,0,0,0,0,7,0,0,0,0
27734,762,414,0004324,7,8,1,1,1,1,1,1,1,4,4,1,0,0,0,0,0,0,0,7,0,0,0,0
27734,707,414,0004324,3,7,1,1,3,2,3,2,3,4,2,2,0,0,0,0,0,0,0,7,0,0,0,0
27735,1061,414,0004324,6,8,1,1,2,2,3,2,2,4,1,2,0,0,0,0,0,0,0,6,0,0,0,0
27736,354,414,0004324,7,8,1,1,2,3,2,2,2,4,4,2,0,0,0,0,0,0,0,7,0,0,0,0
27737,707,414,0004324,5,7,1,0,1,2,1,1,1,3,1,1,0,0,0,0,0,1,0,7,0,0,0,0
27738,707,414,0004324,4,9,1,1,1,1,1,1,1,3,2,1,0,0,0,0,0,0,0,7,0,0,0,0
27739,1194,414,0004325,5,8,1,1,1,1,3,3,2,3,3,2,0,0,0,0,0,0,0,7,0,0,0,0
27740,1107,414,0004325,3,5,1,0,2,1,1,1,1,3,4,1,0,0,0,0,0,0,0,7,1,0,0,0
27741,1194,414,0004325,5,8,1,1,2,2,2,3,5,5,5,3,0,0,0,0,0,0,0,7,1,0,1,0
27742,2785,414,0004325,5,8,1,1,2,2,2,1,3,4,3,2,0,0,0,0,0,0,0,7,1,0,1,0
27743,1591,414,0004325,5,8,1,0,3,2,2,4,2,4,2,1,0,0,0,0,0,1,0,7,1,0,0,1
27744,1123,414,0004326,5,8,1,1,4,1,4,4,5,5,4,5,0,0,0,0,0,0,0,4,0,0,0,1
27745,749,414,0004326,7,8,1,0,3,2,4,5,5,5,2,4,0,0,0,0,0,0,0,7,1,0,1,1
27746,1389,414,0004326,7,7,1,1,2,1,1,1,2,2,1,1,0,0,0,0,0,0,0,7,1,0,0,0
27747,1123,414,0004326,0,8,1,0,1,3,3,3,4,5,4,3,0,0,0,0,0,0,0,7,0,1,0,1
27747,347,414,0004326,5,9,1,0,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,6,0,0,0,0
27748,600,420,0004327,6,8,1,1,3,1,2,2,2,4,4,1,0,0,0,0,0,0,0,7,1,0,0,0
27749,557,420,0004327,2,7,1,0,2,4,2,1,2,5,4,1,0,0,0,0,0,0,0,7,1,1,1,1
27750,557,420,0004327,5,8,1,1,1,5,1,1,1,5,1,4,0,0,0,0,0,0,0,7,0,0,1,1
27751,278,420,0004327,0,2,1,1,2,2,1,3,4,5,1,1,0,0,0,0,0,0,0,7,0,0,0,0
27752,1200,420,0004327,10,10,1,1,5,1,1,1,4,5,1,1,0,0,0,0,0,0,0,3,0,0,0,0
27753,835,420,0004327,9,9,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,7,0,0,0,0
27754,557,420,0004327,5,5,1,1,1,1,1,1,1,4,2,1,0,0,0,0,0,0,0,4,1,0,0,0
27755,278,420,0004327,5,9,1,0,3,2,4,1,1,2,1,1,0,0,0,0,0,0,0,7,1,1,1,0
27756,557,420,0004327,5,9,1,0,2,1,1,1,1,4,1,2,0,0,0,0,0,0,0,5,0,0,0,0
27757,835,420,0004327,7,8,1,1,2,2,1,1,1,3,1,2,0,0,0,0,0,0,0,7,0,0,0,0
27758,1200,420,0004327,4,7,1,0,1,1,1,1,2,4,2,1,0,0,0,0,0,0,0,7,1,0,0,0
27759,557,420,0004327,6,8,1,1,1,3,1,1,1,4,1,1,0,0,0,0,0,0,0,7,1,0,0,0
27760,2400,420,0004327,7,8,1,1,2,1,3,2,3,5,1,3,0,0,0,0,0,0,0,7,1,0,0,0
27761,835,420,0004327,4,10,1,0,5,4,5,4,5,5,4,4,0,0,0,0,0,0,0,7,0,0,0,0
27762,557,420,0004327,6,7,1,1,1,3,1,1,1,3,4,3,0,0,0,0,0,0,0,7,1,0,0,0
27763,1200,420,0004327,6,7,1,0,2,1,1,2,2,3,1,1,0,0,0,0,0,1,0,7,1,0,0,0
27764,600,420,0004327,5,10,1,1,3,2,2,2,4,5,2,1,0,0,0,0,0,0,0,7,1,1,1,1
27765,600,420,0004327,8,8,1,1,5,4,3,3,4,5,4,4,0,0,0,0,0,0,0,7,1,0,1,1
27766,1200,420,0004327,5,5,1,0,2,1,1,2,3,5,4,3,0,0,0,0,0,0,0,7,1,0,0,0
27767,278,420,0004327,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7,1,0,0,0
27768,939,414,0004328,2,8,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7,1,1,1,0
27769,626,414,0004328,5,8,1,1,2,1,1,1,3,4,3,3,0,0,0,0,0,0,0,7,0,0,0,1
27770,626,414,0004328,2,5,0,0,1,1,1,1,3,2,2,1,0,0,0,0,0,0,0,7,0,0,0,0
27771,313,414,0004328,5,8,1,0,1,1,4,1,1,4,3,3,0,0,0,0,0,0,0,7,0,0,0,0
27772,658,414,0004329,2,6,1,1,2,3,2,4,3,4,1,2,0,1,1,0,1,0,0,7,1,1,0,1
27773,710,414,0004329,5,4,1,1,1,1,2,3,4,5,3,2,0,0,0,0,0,0,0,6,1,0,1,0
27774,710,414,0004329,6,6,1,1,1,1,1,1,3,4,2,2,0,0,0,0,0,0,0,7,1,0,0,0
27775,355,414,0004329,10,10,1,0,1,2,1,1,1,3,1,1,0,0,0,0,0,0,0,7,0,0,0,0
27776,710,414,0004329,6,10,1,1,2,2,2,2,1,4,1,1,0,0,0,0,0,0,0,7,1,0,0,0
27777,939,414,0004330,0,0,1,1,2,2,1,1,1,2,3,3,0,0,0,0,0,0,0,7,1,1,0,1
27778,626,414,0004330,0,5,0,0,1,1,1,1,3,2,1,2,0,0,0,0,0,0,0,7,1,0,0,0
27779,939,414,0004330,5,5,1,1,1,1,1,1,1,4,1,1,0,0,0,0,0,0,0,5,0,0,0,0
27780,626,414,0004330,4,6,1,0,2,1,2,1,1,2,1,3,0,0,0,0,0,0,0,7,0,0,0,0
27781,1252,414,0004330,2,3,0,1,1,1,1,1,4,1,1,5,0,0,0,0,0,0,0,7,1,0,1,1
27782,1098,414,0004331,2,3,1,0,1,3,1,1,1,2,1,1,0,0,0,0,0,0,0,4,0,0,0,0
27783,1464,414,0004331,3,4,1,1,2,2,1,1,1,3,3,1,0,0,0,0,0,0,0,7,0,0,0,0
27784,1184,414,0004331,2,5,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7,0,0,0,0
27785,1830,414,0004331,5,4,1,1,1,3,1,1,1,3,1,2,0,0,0,0,0,0,0,7,0,0,0,0
27786,1090,414,0004332,8,9,1,1,1,1,3,2,1,5,3,3,0,0,0,0,0,0,0,7,0,0,0,0
27787,727,414,0004332,7,8,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7,0,0,0,0
27788,674,414,0004332,0,0,0,0,1,1,1,1,3,1,1,4,0,0,0,0,0,0,0,3,0,0,0,0
27789,337,414,0004332,6,6,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,7,1,0,0,0
27790,924,417,0004333,5,10,1,1,2,2,1,1,5,5,5,5,0,0,0,0,0,1,0,7,1,0,0,0
27791,332,417,0004333,5,8,1,1,5,3,1,5,4,5,5,4,0,0,0,0,0,1,0,7,1,1,1,1
27792,616,417,0004333,0,8,1,0,1,1,1,1,1,4,3,2,0,0,0,0,0,0,0,7,1,0,0,0
27793,996,417,0004333,5,8,0,0,2,1,2,1,4,2,1,3,0,0,0,0,0,0,0,7,1,1,0,0
27794,2122,417,0004334,6,7,1,1,2,4,2,5,3,2,1,3,1,1,1,0,1,0,0,7,0,1,0,0
27795,328,417,0004334,1,4,1,0,1,3,1,1,1,4,1,1,0,0,0,0,0,0,0,7,0,0,0,0
27796,328,417,0004334,0,8,1,1,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,6,0,1,0,0
27796,1061,417,0004334,8,6,1,0,3,2,3,2,3,4,1,1,0,0,0,0,0,0,0,7,0,0,0,0
27797,707,417,0004334,7,8,1,0,1,4,1,1,1,2,2,1,0,0,0,0,0,0,0,7,0,0,0,0
27798,749,417,0004335,6,7,1,0,2,2,1,4,1,5,1,1,0,0,0,0,1,0,0,7,0,0,0,1
27799,1390,417,0004335,8,9,1,1,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,7,0,0,0,0
27800,695,417,0004335,8,9,0,1,2,2,1,1,1,3,4,3,0,0,0,0,0,0,0,7,1,1,0,1
27801,695,417,0004335,5,7,1,0,1,1,1,1,1,3,3,1,0,0,0,0,0,0,0,7,0,0,0,1
27802,1124,417,0004335,5,7,1,1,1,2,1,1,1,2,1,2,1,0,0,0,0,0,0,7,1,1,0,0
27803,1734,417,0004336,5,5,0,0,1,1,1,1,2,4,2,1,0,0,0,0,0,0,0,5,0,0,0,0
27804,867,417,0004336,5,6,1,1,2,3,1,1,3,5,3,3,0,0,0,1,0,0,0,7,1,0,0,0
27805,1734,417,0004336,1,6,1,0,1,2,4,1,2,5,1,1,0,0,0,0,0,0,0,7,0,0,0,0
27806,1734,417,0004336,5,8,1,1,3,2,2,2,3,4,4,3,0,0,0,0,0,0,0,7,0,0,0,0
27807,1206,417,0004336,5,2,0,0,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,4,0,0,0,0
27808,704,423,0004337,5,7,1,0,1,1,3,1,4,3,1,1,0,0,0,0,0,1,0,3,0,0,0,0
27809,1138,423,0004337,0,10,1,0,1,1,1,2,2,4,1,1,0,0,0,0,0,1,0,7,1,0,0,0
27810,758,423,0004337,7,8,1,1,1,2,1,1,4,4,1,1,0,0,0,0,0,0,0,7,1,0,0,0
27811,352,423,0004337,5,6,1,1,1,2,1,1,1,2,1,1,0,0,0,0,0,0,0,7,0,0,0,0
27812,1517,423,0004337,8,8,1,0,1,1,1,1,1,2,2,2,0,0,0,0,1,0,0,7,0,0,0,1
27813,1517,423,0004337,8,9,1,1,1,4,2,1,1,3,3,2,0,0,0,0,0,0,0,7,0,0,0,1
27814,758,423,0004337,6,7,1,1,2,3,4,4,1,2,2,4,0,0,0,0,0,0,0,6,1,0,0,0
27815,1517,423,0004337,4,6,1,1,1,3,3,2,3,4,1,2,0,0,0,0,0,0,0,3,1,1,1,1
27816,704,423,0004337,7,7,1,1,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,3,0,0,0,0
27817,1138,423,0004337,8,10,1,1,1,1,1,1,4,4,1,3,0,0,0,0,0,0,0,7,1,0,0,1
27818,1517,423,0004337,7,10,1,1,4,2,2,5,2,5,3,2,0,0,0,0,0,0,0,7,1,1,1,1
27819,1517,423,0004337,3,8,1,0,1,1,2,4,3,5,1,2,0,0,0,0,0,0,0,7,0,0,0,0
27820,704,423,0004337,7,9,1,1,1,2,1,1,2,4,3,1,0,0,0,0,0,1,0,7,1,1,1,0
27821,758,423,0004337,8,8,1,1,1,3,1,1,5,4,4,4,0,0,0,0,0,0,0,7,1,0,0,1
27822,758,423,0004337,5,8,1,1,2,2,2,2,2,3,3,3,0,0,0,0,1,1,0,7,1,0,0,1
27823,1517,423,0004337,7,7,1,1,1,2,1,1,1,5,5,4,0,0,0,0,0,0,0,7,0,0,0,0
27824,352,423,0004337,7,7,1,0,1,1,1,1,1,4,4,4,0,0,0,0,0,0,0,6,0,0,0,0
27825,704,423,0004337,6,7,1,1,2,3,2,4,3,3,2,3,0,0,0,0,0,1,0,7,0,0,0,0
27826,758,423,0004337,6,5,1,1,1,1,1,1,1,4,4,3,0,0,0,0,0,1,0,7,1,0,1,1
27827,1356,423,0004338,8,9,1,1,2,2,1,1,2,3,3,2,0,0,0,0,0,0,0,4,0,0,0,0
27828,731,423,0004338,8,10,1,1,2,2,1,1,3,4,2,2,0,0,0,0,0,0,0,7,0,0,0,0
27829,678,423,0004338,4,7,1,1,1,1,1,1,3,4,1,1,0,0,0,0,0,0,0,2,1,0,0,0
27830,1017,423,0004338,7,8,1,1,3,2,4,2,2,1,3,2,0,0,0,0,0,1,0,7,1,0,1,0
27831,731,423,0004338,8,9,1,1,5,5,2,4,3,5,1,2,0,0,1,0,1,0,0,7,0,0,0,1
27832,2193,423,0004338,0,0,1,0,3,2,4,5,2,5,1,3,0,0,0,0,1,0,0,7,1,0,0,0
27833,678,423,0004338,0,6,1,0,1,2,1,1,1,2,3,1,0,0,0,0,0,0,0,7,1,0,1,0
27834,339,423,0004338,6,10,1,0,1,2,1,1,1,3,1,2,0,0,0,0,1,0,0,7,0,0,1,1
27835,1017,423,0004338,5,9,1,1,3,3,2,1,3,4,1,2,0,0,0,0,0,0,0,4,1,1,1,0
27836,339,423,0004338,9,9,1,0,1,1,1,1,4,5,3,1,0,0,0,0,0,0,0,7,0,0,0,0
27837,339,423,0004338,0,0,1,0,1,1,1,1,2,5,3,2,0,0,0,0,0,0,0,7,0,0,0,0
27838,678,423,0004338,5,7,1,1,1,1,4,1,4,5,1,1,0,0,0,0,0,0,0,7,0,1,0,1
27839,678,423,0004338,0,5,1,1,2,2,1,2,2,3,2,2,0,0,0,0,0,0,0,7,1,0,0,0
27840,339,423,0004338,8,8,1,1,2,3,1,1,1,5,1,1,0,0,0,0,0,0,0,7,0,0,0,0
27841,1017,423,0004338,0,0,1,0,1,2,1,1,3,3,3,3,0,0,0,0,0,0,0,7,0,0,1,0
27842,731,423,0004338,2,1,1,1,4,1,3,4,5,2,2,3,0,0,0,0,0,0,0,6,1,1,1,1
27843,365,423,0004338,0,10,1,1,1,4,1,1,4,1,1,1,0,0,0,0,0,0,0,7,1,1,0,0
27844,828,423,0004339,2,3,1,1,3,3,1,1,1,4,1,1,0,0,0,0,0,0,0,7,1,0,0,1
27845,828,423,0004339,2,2,1,1,2,1,1,1,3,3,3,4,0,0,0,0,0,0,0,7,1,1,0,0
27846,828,423,0004339,3,8,1,0,4,5,1,3,4,4,4,2,0,0,1,0,0,0,0,7,1,0,0,1
27847,384,423,0004339,10,10,1,1,1,1,1,1,1,4,1,1,0,0,0,0,0,0,0,7,0,0,0,0
27848,768,423,0004339,8,9,1,1,3,3,1,1,3,3,3,3,0,0,0,0,0,0,0,5,0,0,0,0
27849,828,423,0004339,9,10,1,1,1,1,1,2,2,4,2,1,0,0,0,0,0,0,0,7,0,0,1,0
27850,384,423,0004339,4,3,1,0,1,1,1,1,2,3,1,1,0,0,0,0,0,0,0,7,1,0,0,0
27851,414,423,0004339,5,5,1,0,3,1,3,3,3,4,1,2,0,0,0,0,0,0,0,7,1,1,1,1
27852,1241,423,0004339,0,3,1,1,1,1,1,1,1,3,3,1,0,0,0,0,0,0,0,7,1,1,1,1
27853,768,423,0004339,7,7,1,0,1,1,1,1,1,4,1,1,0,0,0,0,0,0,0,7,1,0,0,0
27854,1152,423,0004339,5,7,1,1,2,1,3,2,2,3,2,2,0,0,0,0,0,0,0,7,0,0,0,0
27855,2303,423,0004339,5,7,1,1,3,2,1,1,1,4,4,4,0,0,0,0,0,0,0,7,1,0,0,0
27856,768,423,0004339,6,8,1,0,3,1,1,1,4,4,4,3,0,0,0,0,0,0,0,7,1,0,0,0
27857,768,423,0004339,8,10,1,1,2,1,1,1,1,3,1,3,0,0,0,0,0,0,0,7,1,0,0,0
27858,1152,423,0004339,3,9,1,1,3,3,1,1,2,5,1,3,0,0,0,0,0,0,0,7,1,0,0,0
27859,768,423,0004339,0,2,1,0,2,5,1,1,1,3,4,3,0,0,0,0,0,0,0,7,1,0,0,0
27860,828,423,0004339,8,8,1,1,1,1,1,1,2,3,1,1,0,0,0,0,0,0,0,7,1,1,1,1
27861,828,423,0004339,2,7,1,1,2,1,2,3,3,5,3,2,0,0,0,0,0,0,0,7,1,0,0,0
27862,828,423,0004339,6,9,1,1,2,3,2,1,3,3,3,2,0,0,0,0,0,0,0,7,0,0,0,1
27863,448,423,0004340,10,10,1,1,3,3,3,1,4,4,4,4,1,0,0,0,0,0,0,7,1,0,0,0
27864,1663,423,0004340,8,9,1,0,3,2,5,3,2,4,1,1,0,0,0,0,0,0,0,3,1,1,1,0
27865,831,423,0004340,7,10,1,1,1,1,1,1,1,4,4,1,0,0,0,0,0,0,0,3,1,0,0,0
27866,416,423,0004340,0,5,1,1,1,1,1,1,2,5,1,1,1,0,0,0,0,0,0,7,0,0,0,1
27867,448,423,0004340,0,6,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,3,0,0,0,0
27868,831,423,0004340,0,5,1,0,2,5,1,1,1,5,1,2,1,0,0,0,0,0,0,7,0,0,0,0
27869,2078,423,0004340,8,9,1,1,4,1,5,2,2,3,1,2,0,0,0,0,0,0,0,7,0,0,0,0
27870,831,423,0004340,3,3,1,1,1,4,1,1,1,2,2,1,0,0,0,0,0,0,0,7,0,0,0,0
27871,831,423,0004340,7,7,1,1,2,2,1,3,2,3,1,3,0,0,0,0,0,0,0,7,1,0,0,0
27872,416,423,0004340,0,9,1,0,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,7,1,0,0,0
27873,896,423,0004340,9,9,1,1,1,1,1,1,1,4,3,3,0,0,0,0,0,0,0,7,1,0,0,1
27874,831,423,0004340,5,8,1,1,3,1,4,2,4,3,1,2,0,0,0,0,0,1,0,7,1,0,0,1
27875,831,423,0004340,0,10,1,1,1,1,1,1,2,5,2,2,0,0,0,0,0,0,0,3,0,0,0,0
27876,831,423,0004340,8,10,1,1,1,1,1,1,5,4,2,2,0,0,0,0,0,0,0,7,0,1,0,0
27877,896,423,0004340,5,8,1,1,1,1,1,1,2,4,2,1,1,0,0,0,1,0,0,7,1,0,0,0
27878,896,423,0004340,7,8,1,1,3,1,1,1,1,3,3,1,0,0,0,0,0,0,0,7,1,0,0,1
27879,1344,423,0004340,5,6,1,1,2,2,3,2,4,4,2,3,0,0,0,0,0,1,0,7,1,0,1,0
27880,416,423,0004340,4,9,1,1,1,1,1,1,2,3,1,3,0,0,0,0,0,0,0,4,0,0,0,1
27881,1344,423,0004340,8,9,1,1,1,2,3,1,5,5,2,2,0,0,0,0,1,0,0,7,0,0,0,1
27882,428,423,0004341,3,6,1,0,1,1,1,1,2,3,2,1,0,0,0,0,0,0,0,7,0,0,1,1
27883,857,423,0004341,6,9,1,1,1,4,1,1,1,4,3,3,0,0,0,0,0,0,0,7,0,1,1,1
27884,1285,423,0004341,5,5,0,1,1,1,1,1,1,1,2,1,0,0,0,0,0,0,0,7,1,1,1,0
27885,924,423,0004341,4,3,1,0,2,2,1,1,1,2,2,3,0,0,0,0,0,0,0,7,1,0,0,1
27886,1714,423,0004341,10,10,1,1,1,1,1,1,1,4,1,3,0,0,0,0,0,0,0,7,1,0,0,0
27887,857,423,0004341,9,10,1,1,3,5,2,1,1,3,3,3,0,0,0,0,0,0,0,7,1,0,0,1
27888,428,423,0004341,10,10,1,1,4,4,1,1,1,5,1,4,0,0,0,1,0,0,0,7,1,0,0,0
27889,924,423,0004341,6,9,1,1,1,1,1,2,3,4,4,1,0,0,1,0,1,1,0,7,1,0,0,1
27890,428,423,0004341,5,6,1,0,1,5,1,1,1,5,1,1,0,0,0,0,0,0,0,7,0,0,0,0
27891,924,423,0004341,5,10,1,1,2,1,1,1,1,2,1,1,0,0,0,0,0,0,0,7,0,0,0,1
27891,924,423,0004341,5,8,1,1,1,1,1,1,3,4,4,3,0,0,0,0,0,0,0,7,0,0,0,0
27892,924,423,0004341,6,8,1,1,3,1,1,1,5,5,1,5,0,0,0,0,0,0,0,7,0,0,0,0
27893,1714,423,0004341,0,0,1,1,1,1,4,1,1,1,1,1,0,0,0,0,0,0,0,6,0,0,0,1
27894,428,423,0004341,8,7,1,1,3,4,1,1,2,5,1,1,0,0,0,0,0,0,0,6,0,0,0,0
27895,428,423,0004341,4,6,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7,0,0,0,0
27896,1285,423,0004341,5,9,1,0,2,1,1,1,1,1,5,1,0,0,0,0,0,0,0,7,1,0,0,0
27897,1385,423,0004341,4,8,1,0,1,1,2,2,4,5,3,2,0,0,0,0,0,0,0,7,0,0,1,1
27898,1014,422,0004342,5,3,1,1,1,3,2,1,1,2,1,1,0,0,0,0,0,0,0,7,0,0,0,0
27899,1014,422,0004342,5,10,1,1,2,1,1,1,1,4,1,1,0,0,0,0,0,0,0,7,0,0,1,0
27900,2365,422,0004342,0,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7,0,0,0,0
27901,676,422,0004342,3,9,1,0,3,5,1,1,3,2,1,1,0,0,0,0,0,0,0,7,0,0,0,0
27902,729,422,0004342,5,7,1,0,2,2,1,1,2,2,2,2,0,0,0,0,0,0,0,7,0,0,0,0
27903,1821,422,0004342,9,8,1,0,5,4,3,1,4,5,1,1,0,0,0,0,0,0,0,4,0,0,0,0
