ID_PER,FAC_SEL,CVE_ENT,d_dona_sangre,d_dona_alimen,d_aux_desconocido,d_dona_org_social,p_sindicato,p_gpo_estud,p_part_pol,p_org_reli,p_org_depor,p_org_cultura,p_asoc_padres,p_voluntariado,p_org_dh,p_org_ambient,p_org_vecinal,p_org_exig_gob,es_vinculo,conoce_vinculo,p_volun,reun_relig,reun_fiestas,reun_prob_pub,reun_vigil,reun_exig_aut,reun_conviv,reun_otro
0260205.01.01,982,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,3,2,1,4,4,
0260205.02.01,982,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,3,4,4,4,
0260205.03.01,982,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,3,3,1,4,
0260205.04.01,1963,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,4,4,4,2,3,
0260205.05.01,982,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,4,4,4,4,4,4,
0260205.09.01,982,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,4,4,4,4,3,
0260205.12.02,982,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,4,4,4,4,4,
0260205.15.02,982,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,
0260205.17.01,982,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,4,2,4,2,4,
0260205.18.01,982,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,4,3,4,3,3,
0260205.19.01,982,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3,3,3,2,3,,
0260247.03.01,4886,2,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,4,3,3,2,3,3,
0260247.07.02,4886,2,0,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,4,4,3,3,3,3,
0260247.15.04,9772,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,2,2,2,3,
0260247.16.04,9772,2,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,4,4,4,,,,
0260247.20.01,4886,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,
0260310.03.01,2136,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,
0260310.07.02,2848,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
0260310.08.01,712,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
0260310.09.06,3560,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,,,,,
0260310.10.01,1424,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,,,,,
0260310.14.01,712,2,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,3,2,3,4,1,2
0260310.16.01,712,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,4,4,3,2,
0260310.20.03,2136,2,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,2,2,3,4,3,3,
0260319.01.02,737,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,4,,4,4,1,
0260319.02.01,368,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
0260319.03.01,368,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,4,4,
0260319.09.01,1474,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,3,3,3,3,2,
0260319.11.03,1105,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,3,,2,1,4,
0260319.15.01,368,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,3,3,3,3,3,
0260319.16.02,368,2,0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,4,3,,4,3,
0260319.18.01,368,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,4,4,4,3,
0260319.19.01,737,2,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,3,3,3,3,
0260319.21.01,737,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,4,3,3,3,4,
0300007.01.01,688,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
0300010.02.02,1843,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,4,4,4,4,4,
0300010.05.01,1228,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,,,4,4,
0300019.04.03,3336,3,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,4,4,4,4,4,
0300019.05.03,2669,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,4,4,4,3,3,
0300020.03.02,1377,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,
0300020.04.01,688,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,3,3,3,
0300020.05.01,1377,3,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,3,4,,4,4,4,
0300072.01.01,1680,3,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1,1,1,4,4,4,4,4,4,
0300072.04.01,560,3,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,4,4,4,4,4,
0300092.01.02,1176,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,4,4,4,
0300092.02.01,588,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,3,4,
0300114.01.01,562,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
0300114.03.02,1124,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,
0300114.04.01,1685,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,4,4,4,
0300114.05.02,1685,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,
0300154.04.01,1174,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,
0300154.05.02,2934,3,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3,,,,,,
0300182.05.02,2602,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,4,4,4,4,4,
0300189.01.01,621,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,
0300189.02.01,2485,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,1,3,3,
0300232.01.02,2537,3,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,3,2,1,1,2,3,3
0300269.02.03,1716,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,4,4,4,
0300303.01.02,1178,3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,4,4,4,2,4,4,
0300303.02.02,1766,3,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,4,2,3,2,2,3,
0300303.04.02,1178,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,,,,4,4,
0300367.03.02,1955,3,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,4,3,3,
0300367.05.05,3258,3,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,2,2,2,2,1,
0300371.02.01,635,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,3,2,2,4,4,
0300393.01.01,1667,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,4,4,4,
0300407.02.01,615,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,4,
0300407.03.01,615,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,2,2,
0300407.05.01,615,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,3,3,3,3,
0300408.02.01,645,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,4,4,4,
0300408.05.02,1291,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,4,4,4,
0300411.01.01,559,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,2,4,4,4,
0300411.04.02,2237,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,
0300411.05.01,1118,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,3,3,
0300414.01.01,800,3,1,1,1,1,0,0,1,0,0,1,1,0,1,0,1,0,1,1,1,4,3,2,3,2,3,
0300414.04.01,1200,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,4,
0300446.04.01,1290,3,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,3,3,3,4,3,4,
0300487.03.01,564,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,
0300487.04.01,1129,3,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,3,3,3,3,4,4,
0300487.05.01,564,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2,4,4,4,4,
0300497.01.03,1408,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,,3,3,2,,
0300497.02.02,1877,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,
0300611.01.02,1686,3,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,3,3,3,3,3,3,
0300611.05.01,2249,3,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,4,4,4,4,4,4,
0300761.06.01,791,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,4,4,4,4,4,
0300761.07.01,1583,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,,4,4,4,4,4,
0300761.08.01,2374,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,
0300761.12.01,791,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,4,4,4,
0300761.13.01,1583,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,4,4,4,
0300761.14.01,1583,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,4,4,4,4,2,
0300761.18.02,3957,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,
0300761.19.01,1583,3,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,4,4,4,4,4,4,
0300761.20.01,3957,3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,4,4,4,4,4,
0300798.01.01,1822,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,4,4,4,4,4
0300798.06.01,1822,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,3,4,4,
0300798.07.01,1822,3,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,3,3,4,4,4,4,
0300798.12.01,1214,3,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,3,3,2,2,1,2,
0300798.15.02,1822,3,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,4,4,3,4,3,3,
0300798.16.02,1822,3,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,,0,4,,,4,4,1,
0300798.20.02,1822,3,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,3,3,3,3,2,3,
0300813.01.01,2001,3,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,4,4,4,4,4,
0300813.08.03,2001,3,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,3,3,3,2,3,3,
0300813.11.02,667,3,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,4,4,
0300813.14.01,667,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,3,3,
0300813.15.01,1334,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,,,,,
0300829.02.01,1428,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,3,3,3,2,
0300829.03.01,714,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,3,3,3,3,
0300829.05.02,1428,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,
0300829.09.01,2142,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,4,4,4,4,4,
0300829.10.01,714,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,3,3,3,3,3,
0300829.15.02,1428,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,3,3,3,3,
0300880.01.03,2273,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,
0300880.03.02,1705,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,4,4,4,4,4,
0300880.05.02,2273,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,4,4,4,4,4,
0300880.06.01,1137,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,3,3,3,3,3,
0300880.08.04,1705,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,3,3,4,4,
0300880.12.02,1137,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,4,4,4,4,4,
0300880.13.02,1705,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,
0300880.16.02,1137,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,3,3,4,3,
0300880.17.01,568,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,3,3,3,3,
0300880.19.01,568,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,4,4,4,4,4,
0300880.20.01,568,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,3,3,4,4,
0300950.02.02,2019,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,
0300950.04.01,1346,3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,2,2,3,4,3,3,
0300950.08.01,673,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
0300950.11.04,2692,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,2,4,2,
0301046.04.01,1213,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,3,4,
0301046.05.01,606,3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,4,4,4,4,
0301046.07.02,1213,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,4,4,
0301046.10.02,1213,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,2,3,2,
0301046.12.03,1819,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,4,4,4,
0301046.14.03,2426,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,4,3,2,4,4,
0301046.16.04,3032,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,
0301077.01.01,1318,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,4,3,2,
0301077.02.01,1318,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,4,4,4,4,4,
0301077.03.02,1977,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,
0301077.08.03,2636,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,2,2,3,3,
0301077.10.01,659,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,4,3,3,
0301077.11.02,1318,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,,,,4,
0301077.13.02,1318,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,3,3,
0301077.14.02,1318,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,2,3,
0301077.15.02,2636,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,3,
0301077.16.01,1318,3,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,4,4,4,4,4,4,
0301077.17.03,1977,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,4,2,4,3,4,
0301077.18.02,1318,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,
0301077.19.03,1977,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,4,2,3,2,4,
0301105.20.01,1361,3,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,3,3,1,2,1,1,
0301330.02.01,1920,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,
0301330.08.01,2880,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,2,2,3,3,3,3,
0301330.09.01,960,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,4,4,4,4,
0301330.12.01,960,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,
0301330.14.01,960,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,4,4,4,4,4,
0301330.17.03,2880,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,
0301330.19.01,1920,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,
0301331.04.01,967,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,2,3,2,3,2,
0301331.05.04,3868,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,3,3,3,3,3,
0301331.06.01,967,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,3,3,3,3,
0301331.07.02,1934,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,2,2,3,3,
0301331.08.01,967,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,3,3,3,3,
0301331.09.01,1934,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,2,4,3,3,
0301331.10.01,967,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,3,3,3,3,
0301331.15.02,1934,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,3,3,3,3,3,
0301331.17.03,2901,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,3,3,3,2,
0301331.20.01,1934,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,3,3,4,4,
0301354.01.01,782,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,
0301354.05.03,3910,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,4,
0301354.06.01,3128,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,
0301354.07.01,782,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,4,
0301354.10.01,1564,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,2,2,
0301354.12.04,3128,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,3,3,4,4,
0301354.15.03,2346,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,
0301354.20.01,782,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,2,2,3,3,
0360028.01.04,1593,3,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,3,4,3,3,4,3,
0360028.03.01,398,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,,4,4,
0360028.04.01,796,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,4,4,4,
0360028.05.01,398,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,4,4,4,
0360028.07.01,398,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3,4,4,
0360028.08.01,1195,3,0,1,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,,4,4,,
0360028.09.02,796,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,4,4,4,4,
0360028.12.02,796,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,4,4,4,
0360028.15.01,398,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,4,
0360087.06.02,869,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,4,4,
0360087.07.01,434,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,
0360087.08.02,869,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,3,3,3,3,
0360087.11.01,434,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,2,3,4,4,
0360087.15.02,869,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,
0360087.16.02,1303,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,3,4,4,3,
0360101.02.01,777,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,4,3,4,4,4,
0360101.04.01,1166,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,4,4,4,4,
0360101.06.01,777,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3,,,4,4,
0360101.07.02,1166,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,4,4,4,
0360101.10.01,389,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,2,
0360101.12.02,777,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,,4,
0360101.16.01,1554,3,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,3,4,4,4,4,3,
0360104.01.01,1300,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,
0360104.05.01,2600,3,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,4,4,2,4,2,4,
0360104.09.01,1300,3,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,,1,,,,,
0360104.11.01,2600,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,4,4,4,4,
0360104.15.02,3900,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,4,3,
0360104.16.01,2600,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,
0360185.12.02,1055,3,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,2,2,4,4,,,
0360185.13.02,1055,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3,3,3,,
0400007.01.01,341,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,4,4,4,
0400007.02.01,682,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,3,4,3,4,
0400007.04.03,1023,4,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,4,4,4,4,4,
0400058.01.02,710,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,4,4,4,4,4,
0400058.02.01,710,4,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4,4,3,4,4,4,
0400058.03.03,1065,4,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,3,2,1,2,2,3,
0400058.04.02,1065,4,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,3,4,4,4,
0400066.04.02,1090,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,4,4,4,
0400071.02.03,1007,4,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,
0400072.05.01,701,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,3,3,2,4,
0400092.05.02,1616,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,
0400097.01.01,1096,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,4,4,4,
0400097.03.02,731,4,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,4,4,3,4,3,,
0400097.05.01,365,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,
0400103.03.01,352,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,,,0,4,1,1,1,1,1,
0400104.02.01,318,4,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,2,2,2,4,4,
0400104.04.01,954,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,4,4,4,
0400117.03.01,829,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,2,1,3,
