FOLIO,ENT,FAC_ELE,EST_DIS,UPM_DIS,PB1_01,PB1_02,PB2_1,PB2_2,PC3_1,PC3_2,PC3_3,PC3_4,PC3_5,PC3_6,PC3_7,PC3_8,PG1_2,PG1_3,PG1_4,PG1_5,PG1_6,PG1_7,PG1_8,PG2,PG3_1,PG3_2,PG3_3,PG3_4
04031,05,969,053,0000698,9,9,1,1,4,5,5,4,4,4,3,4,0,0,1,0,0,0,0,7,1,1,1,1
04032,05,903,053,0000699,7,9,1,1,1,1,1,3,3,4,1,4,1,0,0,0,0,0,0,4,0,1,0,0
04033,05,2708,053,0000699,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
04034,05,2124,053,0000699,4,7,1,1,2,1,1,2,2,4,1,1,0,0,0,0,0,0,0,7,1,1,1,1
04035,05,1805,053,0000699,8,10,1,1,1,1,3,1,1,3,3,3,0,0,0,0,0,0,0,7,0,1,1,1
04036,05,2124,053,0000699,9,9,1,1,1,1,2,3,3,5,1,2,1,0,1,0,1,0,0,7,1,1,1,1
04037,05,1579,052,0000700,9,10,1,1,2,2,2,3,3,5,2,3,0,0,0,0,0,0,0,7,1,0,0,0
04038,05,2368,052,0000700,0,5,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,3,0,0,0,0
04039,05,1579,052,0000700,8,9,1,1,1,1,1,1,1,2,2,1,0,0,0,0,0,0,0,7,0,0,0,0
04040,05,1608,052,0000701,4,7,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5,0,0,0,0
04041,05,3782,052,0000701,9,10,1,1,1,5,1,1,1,3,1,2,0,0,0,0,0,0,0,1,0,0,0,0
04042,05,1891,052,0000701,8,10,1,1,1,1,1,1,1,5,1,1,0,0,0,0,0,0,0,7,0,0,0,0
04043,05,946,052,0000701,10,10,1,1,4,3,1,5,5,5,1,4,0,0,0,0,1,0,0,7,1,0,1,0
04044,05,4026,052,0000702,7,9,1,1,3,1,3,4,3,3,1,3,0,0,0,0,0,0,0,7,1,0,1,0
04045,05,1007,052,0000702,6,8,1,0,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,3,0,0,0,0
04046,05,4026,052,0000702,3,9,1,1,1,1,3,2,3,3,1,2,0,0,0,0,0,0,0,4,0,0,0,1
04047,05,3020,052,0000702,7,9,1,1,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,3,0,0,0,0
04048,05,913,052,0000703,5,10,1,1,3,1,2,3,3,3,2,3,0,0,0,0,0,0,0,2,1,0,0,0
04049,05,2740,052,0000703,3,8,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,7,0,0,1,0
04050,05,1827,052,0000703,8,9,1,1,2,1,2,1,2,3,2,3,0,1,0,0,0,0,0,7,1,1,1,0
04051,05,1553,052,0000703,9,9,1,1,1,5,2,5,2,4,1,3,0,0,0,0,0,0,0,6,1,0,0,1
04052,05,3653,052,0000703,5,10,1,1,1,1,4,5,2,5,5,5,0,0,0,0,1,0,0,1,1,0,0,0
04053,05,1663,052,0000704,5,7,1,1,1,1,1,1,2,3,1,3,0,0,0,0,0,0,0,1,1,0,0,0
04054,05,1956,052,0000704,6,8,1,1,1,1,1,1,3,4,3,3,0,0,0,0,0,0,0,7,1,1,0,0
04055,05,2934,052,0000704,8,8,1,1,1,1,1,1,4,5,3,3,0,0,0,0,0,0,0,7,1,1,1,0
04056,05,1663,052,0000704,6,9,1,1,1,1,1,1,1,5,1,3,0,0,0,0,0,0,0,7,0,0,1,0
04057,05,3909,052,0000705,6,8,1,1,4,2,2,2,2,5,3,3,0,0,0,0,0,0,0,1,1,0,1,1
04058,05,831,052,0000705,8,8,1,1,1,1,1,1,1,3,1,3,0,0,0,0,0,0,0,7,0,0,0,0
04059,05,4886,052,0000705,6,10,1,1,1,1,1,1,1,1,3,1,0,0,0,0,0,0,0,5,1,0,0,0
04060,05,1224,051,0000706,5,9,1,1,3,2,3,3,2,4,4,2,0,0,0,0,0,0,0,5,1,1,0,0
04061,05,2448,051,0000706,7,8,1,1,1,1,1,1,2,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0
04062,05,1440,051,0000706,5,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,3,0,0,0,0
04063,05,3543,052,0000707,7,7,1,1,1,1,3,3,4,5,4,4,0,0,0,0,0,0,0,7,0,0,0,0
04064,05,3125,052,0000707,7,8,1,1,5,1,4,5,5,3,1,5,0,0,0,0,1,0,0,7,1,0,0,0
04065,05,4167,052,0000707,7,10,1,0,2,1,1,4,2,4,1,2,0,0,0,0,1,0,0,1,1,0,0,0
04066,05,1771,052,0000707,0,5,1,1,1,1,3,1,3,4,5,3,0,0,0,0,0,0,0,1,0,0,0,0
04067,05,5901,051,0000708,6,6,1,0,1,1,2,1,1,3,1,2,0,0,0,0,0,0,0,7,0,1,0,1
04068,05,2776,051,0000708,0,0,0,0,4,3,2,2,5,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0
04069,05,3541,051,0000708,5,9,1,1,2,1,3,1,3,2,2,2,0,0,0,0,0,0,0,7,0,0,0,0
04070,05,3541,051,0000708,7,10,1,1,2,5,5,4,2,5,1,5,0,0,0,0,0,0,0,7,1,1,1,0
04071,05,1953,052,0000709,9,10,1,1,5,1,1,1,3,5,5,3,0,0,0,0,0,0,0,7,1,0,0,0
04072,05,2297,052,0000709,8,8,1,1,1,1,1,1,4,4,4,4,0,0,0,0,0,0,0,1,1,1,0,1
04073,05,1953,052,0000709,8,8,1,1,3,1,1,1,4,5,3,1,0,0,0,0,0,0,0,4,1,1,0,1
04074,05,976,052,0000709,6,5,1,1,1,1,1,1,3,2,3,3,0,0,0,0,0,0,0,7,0,0,1,0
04075,05,1149,052,0000709,8,10,1,1,1,1,3,1,4,5,1,1,0,0,0,0,0,0,0,4,0,0,0,0
04076,05,3104,052,0000710,5,8,1,1,1,1,1,1,1,5,5,1,0,0,0,0,0,0,0,5,0,0,0,1
04077,05,2639,052,0000710,6,6,1,1,2,2,2,2,4,4,2,2,0,0,0,0,0,1,0,7,0,0,0,0
04078,05,2069,052,0000710,7,8,1,1,1,1,1,1,1,2,2,1,0,0,0,0,0,0,0,6,1,0,0,1
04079,05,3518,052,0000710,7,9,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,7,0,0,0,0
04080,05,2499,051,0000711,2,10,1,0,3,1,4,1,3,4,3,3,0,0,0,0,0,0,0,3,0,0,0,0
04081,05,833,051,0000711,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
04082,05,1959,051,0000711,6,8,1,1,2,1,2,1,2,4,1,3,0,0,0,0,0,0,0,7,0,0,0,0
04083,05,1959,051,0000711,0,5,1,1,1,1,1,1,1,5,5,5,0,0,0,0,0,0,0,1,1,0,0,0
04084,05,2071,053,0000712,7,9,1,1,1,1,3,1,1,2,4,4,0,0,0,0,0,0,0,7,0,0,0,0
04085,05,2436,053,0000712,10,10,1,1,1,1,1,1,1,4,1,2,0,0,0,0,0,0,0,6,0,0,0,0
04086,05,1036,053,0000712,9,9,1,1,2,3,3,1,1,5,1,5,0,0,0,0,0,0,0,4,0,0,0,0
04087,05,7580,053,0000713,3,3,1,1,2,1,3,3,1,3,4,3,0,0,0,0,0,0,0,7,0,0,0,0
04088,05,5944,053,0000713,6,9,1,1,4,1,4,5,4,4,4,3,0,1,0,0,0,0,0,5,1,1,1,1
04089,05,2527,053,0000713,8,10,1,1,3,1,1,1,1,4,3,3,1,0,0,0,0,0,0,7,1,0,0,0
04090,05,2031,052,0000714,4,7,1,0,1,1,1,2,4,5,1,1,0,0,0,0,0,0,0,2,1,0,0,1
04091,05,3047,052,0000714,3,10,1,1,1,4,1,1,1,5,4,1,0,0,0,0,0,0,0,2,0,0,1,0
04092,05,1727,052,0000714,8,10,1,0,1,1,3,1,1,5,2,2,0,0,0,0,0,0,0,2,1,0,0,0
04093,05,4318,052,0000714,6,6,1,1,1,1,1,1,3,4,1,1,0,0,0,0,0,0,0,7,1,0,0,0
04094,05,2591,052,0000714,7,8,1,1,3,3,2,1,3,3,1,2,0,0,0,0,0,0,0,7,0,0,0,0
04095,05,1589,052,0000715,8,9,1,1,2,3,2,2,5,4,2,3,0,0,0,0,0,0,0,1,0,0,0,0
04096,05,1869,052,0000715,6,10,1,1,3,3,2,3,3,4,1,1,0,0,0,0,0,1,0,6,1,0,0,0
04097,05,2384,052,0000715,8,10,1,1,2,2,4,1,4,5,2,4,0,0,0,0,0,0,0,7,0,0,0,0
04098,05,2384,052,0000715,7,9,1,1,4,5,3,4,1,4,1,1,0,0,0,0,0,0,0,7,1,0,0,0
04099,05,3739,052,0000715,6,8,1,1,1,3,1,1,1,4,1,1,0,0,0,0,0,0,0,7,1,0,0,0
04100,05,1665,052,0000716,10,10,1,1,2,3,2,1,3,5,5,1,0,0,0,0,0,0,0,7,0,0,0,0
04101,05,3918,052,0000716,8,9,1,1,1,1,1,4,3,2,2,3,0,0,0,0,0,0,0,6,0,0,0,0
04102,05,1665,052,0000716,7,9,1,1,1,1,1,1,1,3,1,3,0,0,0,0,0,0,0,7,0,0,0,0
04103,05,4897,052,0000716,6,10,1,0,1,1,1,1,1,5,1,1,0,0,0,0,0,0,0,7,1,0,0,0
04104,05,3331,052,0000716,8,9,1,1,1,1,4,2,3,5,1,3,0,0,0,0,0,0,0,7,1,0,0,0
04105,05,1696,052,0000717,5,7,1,1,3,3,3,4,4,4,2,4,0,0,0,0,1,0,0,7,1,1,1,1
04106,05,1995,052,0000717,5,5,1,1,1,1,2,1,5,5,5,5,0,0,0,0,0,0,0,2,1,0,0,0
04107,05,998,052,0000717,9,9,1,1,3,2,1,1,1,2,1,1,0,0,0,0,0,0,0,4,0,1,0,0
04108,05,1995,052,0000717,6,6,1,1,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,4,0,0,0,0
04109,05,998,052,0000717,6,6,1,1,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,4,0,0,0,0
04110,05,4354,051,0000718,7,9,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7,0,0,0,0
04111,05,7257,051,0000718,0,0,1,1,1,1,1,1,5,3,3,1,0,0,0,0,0,0,0,2,0,0,0,0
04112,05,2903,051,0000718,5,8,1,1,1,1,1,1,3,3,1,1,0,0,0,0,0,0,0,6,1,0,0,0
04113,05,2903,051,0000718,6,5,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,6,0,0,0,0
04114,05,2664,052,0000719,10,10,1,1,1,1,1,1,1,2,1,2,0,0,0,0,0,0,0,1,0,0,0,0
04115,05,3134,052,0000719,7,10,1,1,4,4,4,3,5,5,2,1,0,0,0,0,0,0,0,7,1,0,0,0
04116,05,4179,052,0000719,4,9,1,1,1,5,1,1,1,4,2,1,0,0,0,0,0,0,0,4,0,0,1,0
04117,05,1728,052,0000720,8,9,1,1,2,2,1,1,1,4,3,4,0,0,0,0,0,0,0,7,1,0,0,0
04118,05,3048,052,0000720,8,10,1,1,1,1,1,1,2,4,2,3,0,0,0,0,0,0,0,7,1,0,0,0
04119,05,1016,052,0000720,4,5,1,0,1,1,1,1,1,4,1,1,0,0,0,0,0,0,0,2,0,0,0,0
04120,05,1016,052,0000720,2,8,1,0,4,2,4,2,4,2,1,5,0,0,0,0,0,0,0,7,0,0,1,0
04121,05,2522,052,0000721,7,8,1,1,2,1,2,2,2,3,2,3,0,0,0,0,0,0,0,1,1,0,0,1
04122,05,1681,052,0000721,6,7,1,1,1,3,3,1,1,3,1,2,0,0,0,0,0,0,0,5,0,1,0,0
04123,05,1681,052,0000721,6,8,1,1,3,1,2,1,1,4,2,1,0,0,0,0,0,0,0,7,0,1,0,0
04124,05,1978,052,0000721,8,10,1,1,3,1,3,3,3,2,2,2,0,0,0,0,0,0,0,7,1,0,0,0
04125,05,1978,052,0000721,7,8,1,0,1,1,1,5,5,5,1,5,0,0,0,0,1,0,0,1,1,0,0,0
04126,05,1665,052,0000722,8,9,1,1,1,1,1,1,1,4,4,1,0,0,0,0,0,0,0,7,1,0,0,0
04127,05,833,052,0000722,6,8,1,1,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,7,0,0,0,0
04128,05,4163,052,0000722,5,8,1,1,1,1,1,1,3,2,1,1,0,0,1,0,0,0,0,7,1,0,1,1
04129,05,979,052,0000722,0,0,1,0,1,1,1,1,1,4,1,5,0,0,0,0,0,0,0,7,1,0,0,0
04130,05,1859,052,0000723,8,10,1,1,1,5,1,1,1,5,1,1,0,0,0,0,0,0,0,7,1,0,0,0
04131,05,3719,052,0000723,0,5,1,0,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,7,1,0,0,0
04132,05,3280,052,0000723,5,5,1,1,2,2,3,3,3,4,3,4,0,0,0,0,0,0,0,7,1,1,0,0
04133,05,2789,052,0000723,8,8,1,0,1,1,1,1,1,4,1,3,0,0,0,0,0,0,0,3,0,0,0,0
04134,05,2187,052,0000723,5,6,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,3,0,0,0,0
04135,05,6375,051,0000724,8,9,1,0,1,1,2,1,1,3,3,3,0,0,0,0,0,0,0,6,0,0,0,0
04136,05,2550,051,0000724,9,8,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7,1,0,0,0
04137,05,2999,051,0000724,9,9,1,1,1,3,1,1,1,3,1,1,0,0,0,0,0,0,0,7,0,0,0,0
04138,05,1275,051,0000724,8,9,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,4,0,0,0,0
04139,05,2999,051,0000724,8,9,1,1,2,1,1,1,2,3,3,2,0,0,0,0,0,0,0,7,0,0,0,0
04140,05,6407,051,0000725,7,7,1,1,4,4,1,1,2,4,4,4,0,0,0,0,0,0,0,7,1,0,0,0
04141,05,3268,051,0000725,5,8,1,1,1,5,4,1,1,3,1,1,0,0,0,0,0,0,0,7,1,0,0,0
04142,05,2563,051,0000725,7,10,1,1,1,1,1,3,1,3,1,1,0,0,0,0,0,0,0,1,1,0,0,0
04143,05,1864,051,0000726,5,10,1,0,1,1,1,1,1,5,1,1,0,0,0,0,0,0,0,1,1,0,0,0
04144,05,1864,051,0000726,5,3,1,1,1,1,1,1,1,3,4,1,0,0,0,0,0,0,0,1,0,0,0,0
04145,05,1096,051,0000726,5,10,0,1,1,1,3,5,4,4,1,1,0,0,0,0,0,1,0,6,1,0,0,0
04146,05,2193,051,0000726,7,9,1,0,2,1,1,1,3,3,1,2,0,0,0,0,0,0,0,3,0,0,0,0
04147,05,932,051,0000726,7,8,1,1,2,1,5,1,2,3,4,4,0,0,1,0,0,0,0,7,1,1,0,1
04148,05,2054,053,0000727,9,10,1,1,1,1,1,1,1,5,5,1,0,0,0,0,0,0,0,4,1,0,0,0
04149,05,3081,053,0000727,9,10,1,1,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,4,0,0,0,0
04150,05,2054,053,0000727,8,10,1,1,2,3,2,1,2,3,2,1,0,0,0,0,0,1,0,7,1,0,0,0
04151,05,2619,053,0000727,6,8,1,1,2,2,2,4,1,4,3,3,0,0,0,0,0,0,0,6,0,0,0,0
04152,05,3081,053,0000727,6,8,1,0,2,1,1,1,1,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0
04153,05,4857,051,0000728,5,10,1,1,3,4,3,1,4,4,4,1,0,0,0,0,0,0,0,4,1,1,0,0
04154,05,1032,051,0000728,8,10,1,1,1,4,1,1,1,5,1,1,0,0,1,0,0,0,0,1,0,0,0,0
04155,05,3059,053,0000729,9,9,1,1,5,1,5,5,1,3,3,4,0,0,0,0,0,0,0,7,1,0,0,0
04156,05,1734,053,0000729,6,9,1,1,1,1,4,3,3,4,4,1,0,0,0,0,0,0,0,3,0,0,0,0
04157,05,1734,053,0000729,7,9,1,1,5,1,4,1,2,5,5,4,0,0,0,0,0,0,0,7,1,0,0,0
04158,05,2637,052,0000730,8,10,1,1,4,1,1,1,5,5,1,5,0,0,0,0,0,0,0,7,0,0,0,0
04159,05,1758,052,0000730,10,10,1,1,4,1,1,1,1,5,4,4,0,0,0,0,0,0,0,7,1,0,0,0
04160,05,2637,052,0000730,0,9,1,1,1,1,1,1,3,5,1,1,0,0,0,0,0,0,0,1,1,0,0,0
04161,05,1034,052,0000730,8,9,1,1,1,1,1,1,2,4,1,1,0,0,0,0,0,0,0,1,1,0,0,0
04162,05,2068,052,0000730,3,3,1,0,2,1,1,1,1,3,1,2,0,0,0,0,0,0,0,7,1,0,0,0
04163,05,1822,053,0000731,8,10,1,1,1,1,5,4,4,5,4,5,0,0,0,0,0,0,0,1,1,1,0,0
04164,05,1822,053,0000731,4,5,1,1,3,3,1,1,1,3,3,1,0,0,0,0,0,0,0,7,0,0,0,0
04165,05,5359,053,0000731,6,8,1,0,1,1,3,1,2,4,1,4,0,0,0,0,0,0,0,7,0,0,0,0
04166,05,1822,053,0000731,9,10,1,1,3,4,4,4,3,5,2,3,1,0,0,0,1,0,0,3,1,1,1,1
04167,05,1067,052,0000732,1,9,1,1,1,1,1,1,4,5,1,4,0,0,0,0,0,1,0,6,0,0,0,0
04168,05,1814,052,0000732,6,7,1,1,1,2,1,1,1,3,2,2,0,0,0,0,0,0,0,1,1,0,0,0
04169,05,2721,052,0000732,5,9,1,1,2,1,3,1,2,4,1,3,0,0,0,0,0,0,0,6,1,0,0,0
04170,05,1814,052,0000732,5,8,1,1,1,1,1,1,1,4,4,1,0,0,0,0,0,0,0,7,0,0,0,0
04171,05,4666,051,0000733,6,8,1,1,1,1,1,3,4,5,4,2,0,0,0,1,0,0,0,7,1,0,0,0
04172,05,3499,051,0000733,5,7,1,1,3,1,1,1,1,3,1,2,0,0,0,0,0,0,0,7,1,0,0,0
04173,05,4666,051,0000733,7,9,1,1,4,2,5,5,4,4,3,3,0,0,0,0,1,0,0,7,1,0,1,1
04174,05,3499,051,0000733,6,10,1,1,2,2,2,3,3,3,3,3,0,0,0,0,0,0,0,1,1,1,1,0
04175,05,2069,053,0000734,6,10,0,1,1,5,1,1,3,1,1,2,0,0,0,0,0,0,0,6,1,0,0,1
04176,05,2069,053,0000734,8,9,1,1,2,2,2,2,3,4,4,3,0,0,0,0,0,0,0,3,0,0,0,0
04177,05,1759,053,0000734,3,5,0,0,1,1,1,1,2,2,1,1,0,0,0,0,0,0,0,4,1,0,0,0
04178,05,2069,053,0000734,2,8,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,6,1,1,0,0
04179,05,4397,053,0000734,7,10,1,1,2,1,1,3,3,5,1,2,0,0,0,0,0,0,0,4,0,0,0,0
04180,05,2303,051,0000735,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7,1,0,0,0
04181,05,1958,051,0000735,5,6,1,0,1,1,1,1,4,2,1,2,0,0,0,0,0,0,0,7,1,0,0,0
04182,05,2303,051,0000735,5,8,1,1,1,1,2,1,3,2,3,1,0,0,0,0,0,0,0,1,0,0,0,0
04183,05,3454,051,0000735,0,5,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,2,1,0,0,0
04184,05,2303,051,0000735,5,8,1,1,1,1,2,1,3,3,1,1,0,0,0,0,0,0,0,7,1,0,0,0
04185,05,2918,051,0000736,5,5,1,1,2,3,1,1,1,4,1,1,0,0,0,0,0,0,0,6,1,0,0,0
04186,05,3433,051,0000736,8,8,1,1,1,1,1,1,1,4,1,1,0,0,0,0,0,0,0,6,0,0,0,0
04187,05,2918,051,0000736,5,8,1,1,3,2,2,3,3,3,3,3,0,0,0,0,0,0,0,7,1,0,0,1
04188,05,2918,051,0000736,5,10,1,1,2,5,1,1,1,5,1,5,0,0,0,0,0,0,0,5,1,0,0,1
04189,05,3433,051,0000736,5,5,1,1,3,1,2,4,3,3,3,2,0,0,0,0,0,0,0,4,1,0,0,0
04190,05,2094,051,0000737,1,10,1,0,2,1,1,1,1,3,2,1,0,0,0,0,0,0,0,4,0,0,0,0
04191,05,1232,051,0000737,5,5,1,0,2,1,1,4,5,5,3,3,0,0,1,0,1,0,0,3,1,1,1,1
04192,05,2463,051,0000737,5,8,1,1,2,2,1,1,2,4,3,3,0,0,0,0,0,0,0,6,0,0,0,0
04193,05,3048,058,0000738,0,5,1,1,2,2,3,1,2,3,1,3,0,0,0,0,0,0,0,1,1,0,0,0
04194,05,3048,058,0000738,10,10,1,1,2,1,3,3,3,5,2,2,0,0,0,0,0,0,0,7,1,1,0,0
04195,05,6928,058,0000739,8,10,1,1,2,1,2,2,2,4,2,1,0,0,0,0,0,0,0,6,1,0,0,0
04196,05,8660,058,0000739,7,7,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7,0,0,0,0
04197,05,1467,058,0000740,10,10,1,1,1,1,2,1,3,5,1,2,0,0,0,0,0,0,0,7,0,0,0,0
04198,05,3450,058,0000740,7,8,1,0,1,1,1,2,2,4,2,2,1,0,0,0,1,1,0,4,1,0,0,0
04199,05,3131,056,0000741,5,5,1,1,1,1,3,2,4,4,1,1,0,0,0,0,1,0,0,5,0,0,0,0
04200,05,4436,056,0000741,8,10,1,1,1,5,1,1,2,2,1,3,0,0,0,0,0,0,0,7,1,1,0,1
04201,05,2087,056,0000741,3,3,1,0,1,2,1,1,1,2,1,1,0,0,0,0,0,0,0,7,1,0,0,0
04202,05,2087,056,0000741,0,7,1,1,2,1,3,1,4,3,3,3,0,0,0,0,0,0,0,1,1,1,1,0
04203,05,3549,056,0000741,6,6,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,6,1,0,0,1
04204,05,2190,057,0000742,4,7,1,1,4,2,3,3,3,5,1,3,0,0,0,0,0,0,0,7,0,0,0,0
04205,05,1718,057,0000742,5,7,1,0,2,1,2,4,4,3,1,2,0,0,0,0,0,0,0,4,0,0,0,0
04206,05,2190,057,0000742,3,6,1,1,4,2,3,4,5,3,4,4,0,0,0,0,0,0,0,7,1,0,1,0
04207,05,885,057,0000743,6,8,1,1,2,1,1,1,1,4,1,1,0,0,0,0,0,0,0,7,1,0,0,0
04208,05,1504,057,0000743,0,10,1,0,1,1,1,1,3,4,1,1,0,0,0,0,0,0,0,7,0,0,0,0
04209,05,3009,057,0000743,5,8,1,0,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,7,0,0,0,0
04210,05,1504,057,0000743,0,7,1,1,1,1,2,2,1,2,1,1,0,0,0,0,1,0,0,7,0,0,0,0
04211,05,1504,057,0000743,0,5,1,1,2,1,2,1,1,3,1,1,0,0,0,0,0,0,0,7,1,0,0,0
04212,05,862,057,0000744,0,9,1,1,1,1,1,5,1,4,1,1,0,0,0,0,0,0,0,7,0,0,0,0
04213,05,1725,057,0000744,6,9,1,1,2,1,2,3,4,5,3,1,0,0,0,0,0,0,0,7,1,0,0,1
04214,05,1725,057,0000744,5,9,1,1,1,1,2,1,1,4,1,1,0,0,0,0,0,0,0,7,0,1,0,0
04215,05,3304,058,0000746,7,7,1,0,1,1,3,1,3,3,1,1,0,0,0,0,0,0,0,2,0,0,0,0
04216,05,3304,058,0000746,6,8,1,1,1,1,2,1,1,4,1,3,1,0,0,0,0,0,0,4,1,1,1,0
04217,05,1652,058,0000746,3,3,0,1,1,1,1,1,1,3,1,3,1,0,0,0,0,0,0,7,1,1,1,0
04218,05,7774,058,0000746,8,8,1,1,1,1,1,1,1,5,2,4,1,1,1,1,0,0,0,7,1,1,1,1
04219,05,3712,057,0000747,8,10,1,1,2,4,4,3,5,4,1,5,0,0,0,0,0,0,0,7,1,1,0,0
04220,05,1578,057,0000747,6,7,1,0,2,2,1,1,3,3,1,1,0,0,0,0,0,0,0,7,1,1,0,0
04221,05,1578,057,0000747,2,5,1,1,1,1,4,4,3,5,4,1,0,0,0,0,0,0,0,7,0,1,0,1
04222,05,1856,057,0000747,7,9,1,1,1,1,1,1,1,5,1,1,0,0,0,0,0,0,0,7,1,0,0,0
04223,05,2701,057,0000748,5,7,1,1,1,1,2,1,4,3,1,5,0,0,0,0,0,0,0,7,1,0,0,0
04224,05,1800,057,0000748,6,6,1,1,1,1,4,4,5,5,1,4,0,0,0,0,0,1,0,7,0,0,0,1
04225,05,2701,057,0000748,8,8,1,0,2,2,3,4,3,5,4,2,0,0,0,0,1,0,0,7,1,1,0,1
04226,05,900,057,0000748,5,10,1,1,2,5,2,4,2,4,4,2,0,0,0,0,0,1,0,7,1,1,0,0
04227,05,765,057,0000748,3,6,1,1,1,1,1,5,2,4,1,2,0,0,0,1,0,0,0,2,1,0,0,0
04228,05,1547,056,0000749,7,7,1,0,2,3,1,1,1,3,1,1,0,0,0,0,0,0,0,7,0,0,0,0
04229,05,910,056,0000749,5,6,1,1,2,1,1,1,5,2,1,1,0,0,0,0,0,0,0,7,0,0,0,0
04230,05,1547,056,0000749,5,5,0,0,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,7,0,0,0,0
04231,05,1819,056,0000749,7,9,1,1,3,4,1,2,4,4,3,2,0,0,0,0,0,0,0,4,1,0,0,1
04232,05,1819,056,0000749,7,10,1,1,2,1,1,1,5,5,4,1,0,0,0,0,0,0,0,7,1,0,0,0
04233,05,1629,056,0000750,5,5,1,0,1,1,1,1,3,5,1,1,0,0,0,0,0,0,0,7,1,0,0,0
04234,05,1629,056,0000750,2,6,0,1,1,1,1,1,2,2,1,1,0,0,0,0,0,0,0,7,0,0,0,0
04235,05,3258,056,0000750,1,9,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7,0,0,0,0
04236,05,3832,056,0000750,7,8,1,0,2,2,2,2,2,4,1,3,0,0,0,0,0,0,0,7,1,0,0,0
04237,05,1991,057,0000751,0,10,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,5,1,0,0,0
04238,05,3982,057,0000751,5,10,1,1,1,1,3,2,2,2,2,2,0,0,0,0,0,0,0,5,0,0,0,0
04239,05,2539,057,0000751,0,4,0,1,1,2,2,1,2,2,1,1,0,0,0,0,0,0,0,7,0,0,0,1
04240,05,2986,057,0000751,10,10,1,1,3,1,1,1,1,3,1,1,0,0,0,0,0,0,0,7,0,0,0,0
04241,05,918,057,0000752,6,9,1,1,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,3,0,0,0,0
04242,05,1837,057,0000752,0,0,1,0,1,1,2,1,1,3,1,1,0,0,0,0,0,0,0,2,1,0,0,0
04243,05,781,057,0000752,8,10,1,0,1,1,1,1,1,4,1,1,0,0,0,0,0,0,0,7,0,0,0,0
04244,05,1837,057,0000752,7,8,1,1,4,1,1,5,5,5,3,1,0,0,0,0,1,0,0,6,1,1,0,0
04245,05,3674,057,0000752,0,6,1,0,1,1,1,1,1,5,1,1,0,0,0,0,0,0,0,7,1,0,0,0
04246,05,4296,058,0000753,8,10,1,1,1,4,3,1,1,5,4,3,0,0,0,0,0,0,0,1,0,0,0,0
04247,05,2864,058,0000753,3,10,1,1,2,2,3,1,5,5,1,2,0,0,0,0,0,1,0,7,1,0,0,0
04248,05,3369,058,0000753,7,10,1,1,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,3,0,1,1,0
04249,05,1086,056,0000754,8,9,1,1,3,4,2,2,3,4,1,3,1,1,1,1,0,0,1,7,1,1,1,1
04250,05,924,056,0000754,3,10,1,1,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,7,1,0,0,0
04251,05,3259,056,0000754,8,8,1,1,2,2,3,1,1,3,2,1,0,0,0,0,0,0,0,6,1,0,0,0
04252,05,5083,058,0000755,6,8,1,1,1,1,5,5,5,5,3,5,0,0,0,0,0,0,0,7,1,1,0,0
04253,05,4321,058,0000755,7,7,1,1,1,1,1,1,2,4,1,1,0,0,0,0,0,0,0,3,1,0,0,0
